id_producto,t_id,id_tipo,id_subtipo,id_marca,id_proveedor,id_lote,coste_inicial,tiempo_recogida
5445,Apple F _0_7651.png,1,6,13,29,11245,1.7832293625313431,2025-09-15 11:00:00
5446,Apple F _0_7659.png,1,6,26,7,11246,2.8777405295770153,2025-09-08 17:00:00
5447,Apple F _0_768.png,1,6,24,16,11247,2.307864165441232,2025-09-12 17:00:00
5448,Apple F _0_7687.png,1,6,16,18,11248,,2025-09-03 11:00:00
5449,Apple F _0_7692.png,1,6,18,17,11249,2.0990232715416113,2025-09-09 21:00:00
5450,Apple F _0_7700.png,1,6,24,15,11250,2.529014303574491,2025-09-11 01:00:00
5451,Apple F _0_7704.png,1,6,25,20,11251,2.481575324175325,2025-09-13 11:00:00
5452,Apple F _0_7730.png,1,6,25,14,11252,1.2075221522988617,2025-09-22 14:00:00
5453,Apple F _0_7741.png,1,6,8,2,11253,1.7702368050801869,2025-09-13 17:00:00
5454,Apple F _0_7746.png,1,6,24,6,11254,1.9485059769519635,2025-09-24 19:00:00
5455,Apple F _0_7760.png,1,6,2,8,11255,1.694702185360254,2025-09-05 21:00:00
5456,Apple F _0_7762.png,1,6,30,28,11256,2.3883298302587703,2025-09-10 13:00:00
5457,Apple F _0_7770.png,1,6,34,33,11257,1.8300343841211786,2025-09-15 23:00:00
5458,Apple F _0_7787.png,1,6,2,26,11258,1.9966437399299024,2025-09-01 18:00:00
5459,Apple F _0_7793.png,1,6,4,13,11259,1.979931396121828,2025-09-18 14:00:00
5460,Apple F _0_7794.png,1,6,25,24,11260,2.850712107850717,2025-09-02 18:00:00
5461,Apple F _0_7798.png,1,6,2,4,11261,1.6857598187807405,2025-09-26 21:00:00
5462,Apple F _0_7800.png,1,6,9,21,11262,2.3173752674427677,2025-09-16 16:00:00
5463,Apple F _0_7811.png,1,6,2,13,11263,2.280234028067356,2025-09-13 21:00:00
5464,Apple F _0_7821.png,1,6,7,34,11264,2.6736762073133256,2025-09-08 22:00:00
5465,Apple F _0_7832.png,1,6,33,17,11265,2.6268781409138677,2025-09-10 13:00:00
5466,Apple F _0_7834.png,1,6,21,15,11266,2.8017806046381644,2025-09-12 06:00:00
5467,Apple F _0_7840.png,1,6,33,12,11267,2.198593823958721,2025-09-25 03:00:00
5468,Apple F _0_7850.png,1,6,2,25,11268,2.314954344729747,2025-09-17 09:00:00
5469,Apple F _0_7853.png,1,6,14,8,11269,2.2259428498487166,2025-09-22 08:00:00
5470,Apple F _0_7860.png,1,6,25,26,11270,1.5351701656058618,2025-09-08 04:00:00
5471,Apple F _0_7861.png,1,6,26,16,11271,2.8417050817492746,2025-09-27 07:00:00
5472,Apple F _0_7867.png,1,6,31,22,11272,1.1055564528298412,2025-09-22 04:00:00
5473,Apple F _0_7870.png,1,6,4,28,11273,1.202661382060008,2025-09-24 08:00:00
5474,Apple F _0_7909.png,1,6,2,1,11274,2.5775200391561444,2025-09-11 23:00:00
5475,Apple F _0_7918.png,1,6,26,6,11275,2.473494839620487,2025-09-04 11:00:00
5476,Apple F _0_7934.png,1,6,35,10,11276,2.1413038025357904,2025-09-25 05:00:00
5477,Apple F _0_7935.png,1,6,28,5,11277,1.502088599706435,2025-09-26 15:00:00
5478,Apple F _0_7937.png,1,6,24,21,11278,1.75850964679577,2025-09-28 07:00:00
5479,Apple F _0_7943.png,1,6,11,30,11279,2.3867119401409873,2025-09-26 04:00:00
5480,Apple F _0_7944.png,1,6,21,6,11280,1.2662148948943779,2025-09-06 02:00:00
5481,Apple F _0_7952.png,1,6,22,8,11281,2.4954249351192357,2025-09-08 01:00:00
5482,Apple F _0_797.png,1,6,30,1,11282,0.6712046418919106,2025-09-30 18:00:00
5483,Apple F _0_7990.png,1,6,15,28,11283,2.0311593970721766,2025-10-01 05:00:00
5484,Apple F _0_7992.png,1,6,3,2,11284,1.6208966131415168,2025-09-02 21:00:00
5485,Apple F _0_8002.png,1,6,15,13,11285,2.079964427321542,2025-09-23 10:00:00
5486,Apple F _0_8043.png,1,6,4,6,11286,2.0510525900132115,2025-09-15 09:00:00
5487,Apple F _0_8061.png,1,6,26,22,11287,1.0240321874373315,2025-09-26 05:00:00
5488,Apple F _0_807.png,1,6,27,10,11288,1.9089775302148355,2025-09-01 19:00:00
5489,Apple F _0_8072.png,1,6,8,31,11289,1.1502511697317575,2025-09-20 01:00:00
5490,Apple F _0_8074.png,1,6,24,24,11290,2.2698922784478155,2025-09-28 20:00:00
5491,Apple F _0_8080.png,1,6,25,29,11291,2.018038378969593,2025-09-26 05:00:00
5492,Apple F _0_81.png,1,6,10,26,11292,2.120755983992105,2025-09-29 13:00:00
5493,Apple F _0_8103.png,1,6,31,22,11293,2.1835058000771568,2025-09-16 14:00:00
5494,Apple F _0_8112.png,1,6,1,27,11294,,2025-09-27 15:00:00
5495,Apple F _0_8131.png,1,6,3,10,11295,2.200540265980519,2025-09-28 16:00:00
5496,Apple F _0_8137.png,1,6,23,6,11296,1.194329676401324,2025-09-12 12:00:00
5497,Apple F _0_8141.png,1,6,10,31,11297,2.2590765379845767,2025-09-04 15:00:00
5498,Apple F _0_8154.png,1,6,2,22,11298,1.1112944464269352,2025-09-03 16:00:00
5499,Apple F _0_8160.png,1,6,23,26,11299,2.1405631385855957,2025-09-11 15:00:00
5500,Apple F _0_8162.png,1,6,26,30,11300,2.0282352840165423,2025-09-02 00:00:00
5501,Apple F _0_8164.png,1,6,27,29,11301,1.761721854010905,2025-09-29 05:00:00
5502,Apple F _0_8166.png,1,6,28,13,11302,2.1707276826562043,2025-09-14 19:00:00
5503,Apple F _0_819.png,1,6,11,31,11303,2.342620785493885,2025-09-21 14:00:00
5504,Apple F _0_8199.png,1,6,6,23,11304,,2025-09-04 12:00:00
5505,Apple F _0_8240.png,1,6,15,10,11305,1.0639652363938512,2025-09-18 06:00:00
5506,Apple F _0_8260.png,1,6,20,31,11306,2.9306141046681966,2025-09-19 13:00:00
5507,Apple F _0_8268.png,1,6,26,3,11307,2.1520880882701463,2025-09-21 01:00:00
5508,Apple F _0_8272.png,1,6,26,29,11308,1.6844659480826782,2025-09-03 18:00:00
5509,Apple F _0_8285.png,1,6,33,32,11309,1.6768424690217714,2025-09-03 22:00:00
5510,Apple F _0_8336.png,1,6,9,29,11310,1.9497520448337982,2025-09-20 05:00:00
5511,Apple F _0_8345.png,1,6,4,9,11311,2.5522670502732185,2025-09-19 12:00:00
5512,Apple F _0_835.png,1,6,11,28,11312,1.297094082387769,2025-09-30 11:00:00
5513,Apple F _0_8355.png,1,6,1,2,11313,1.6868322778874074,2025-09-18 11:00:00
5514,Apple F _0_8356.png,1,6,28,26,11314,2.2007564238377277,2025-09-15 23:00:00
5515,Apple F _0_8364.png,1,6,25,9,11315,2.5193592506835087,2025-09-21 02:00:00
5516,Apple F _0_8369.png,1,6,15,16,11316,2.0944863434109253,2025-09-09 08:00:00
5517,Apple F _0_8382.png,1,6,18,6,11317,2.3118220050882123,2025-09-18 10:00:00
5518,Apple F _0_839.png,1,6,32,17,11318,1.743125584997031,2025-09-11 09:00:00
5519,Apple F _0_8406.png,1,6,13,11,11319,1.9969388021992756,2025-09-07 05:00:00
5520,Apple F _0_8409.png,1,6,31,21,11320,2.3308327588952023,2025-09-12 14:00:00
5521,Apple F _0_8415.png,1,6,2,11,11321,3.153247961580011,2025-09-16 22:00:00
5522,Apple F _0_8424.png,1,6,23,21,11322,1.5114261841988046,2025-09-15 19:00:00
5523,Apple F _0_8451.png,1,6,3,35,11323,2.203672380521905,2025-09-03 15:00:00
5524,Apple F _0_8456.png,1,6,26,32,11324,1.4737651170011947,2025-09-08 01:00:00
5525,Apple F _0_8478.png,1,6,34,20,11325,1.1261904700985803,2025-09-05 06:00:00
5526,Apple F _0_8522.png,1,6,20,29,11326,2.002991413466745,2025-09-02 00:00:00
5527,Apple F _0_8527.png,1,6,27,26,11327,,2025-09-13 19:00:00
5528,Apple F _0_8529.png,1,6,11,8,11328,2.1146989584160574,2025-09-17 08:00:00
5529,Apple F _0_853.png,1,6,8,18,11329,1.5374459030393541,2025-09-09 19:00:00
5530,Apple F _0_8549.png,1,6,1,5,11330,2.0073860647352193,2025-09-28 19:00:00
5531,Apple F _0_8559.png,1,6,1,2,11331,2.3649172409503088,2025-09-03 07:00:00
5532,Apple F _0_8567.png,1,6,3,30,11332,2.277025301374275,2025-09-29 16:00:00
5533,Apple F _0_8568.png,1,6,23,2,11333,1.5231253369437718,2025-09-21 12:00:00
5534,Apple F _0_8577.png,1,6,10,7,11334,2.088445224944583,2025-09-12 07:00:00
5535,Apple F _0_8578.png,1,6,1,10,11335,,2025-09-09 14:00:00
5536,Apple F _0_8580.png,1,6,34,32,11336,3.167985018655547,2025-09-13 14:00:00
5537,Apple F _0_8586.png,1,6,24,7,11337,2.025810366785687,2025-09-08 10:00:00
5538,Apple F _0_8588.png,1,6,8,20,11338,1.7889980104811682,2025-09-08 18:00:00
5539,Apple F _0_8592.png,1,6,13,32,11339,2.0914787543491387,2025-09-18 13:00:00
5540,Apple F _0_8596.png,1,6,13,15,11340,2.5039447371977475,2025-09-09 22:00:00
5541,Apple F _0_8598.png,1,6,11,3,11341,2.3787870630357895,2025-09-11 10:00:00
5542,Apple F _0_86.png,1,6,25,30,11342,1.6340649769242894,2025-09-24 20:00:00
5543,Apple F _0_8601.png,1,6,2,13,11343,1.4957894751564171,2025-09-21 08:00:00
5544,Apple F _0_8607.png,1,6,30,21,11344,1.9132244231453637,2025-09-28 12:00:00
5545,Apple F _0_8611.png,1,6,4,20,11345,2.5782591000094035,2025-09-27 18:00:00
5546,Apple F _0_8612.png,1,6,3,8,11346,2.110934527757393,2025-09-02 20:00:00
5547,Apple F _0_8617.png,1,6,7,15,11347,2.421723079439617,2025-09-22 07:00:00
5548,Apple F _0_8623.png,1,6,7,6,11348,1.5613326328704873,2025-09-11 17:00:00
5549,Apple F _0_8629.png,1,6,28,20,11349,2.380603172540424,2025-09-08 12:00:00
5550,Apple F _0_8653.png,1,6,10,33,11350,2.65805053227598,2025-09-15 15:00:00
5551,Apple F _0_8657.png,1,6,29,22,11351,2.026165602201207,2025-09-17 07:00:00
5552,Apple F _0_8660.png,1,6,23,10,11352,2.3824865835924385,2025-09-07 12:00:00
5553,Apple F _0_8685.png,1,6,7,3,11353,1.8730190921013672,2025-09-20 13:00:00
5554,Apple F _0_8694.png,1,6,29,19,11354,2.1243583604984515,2025-09-08 15:00:00
5555,Apple F _0_8695.png,1,6,15,15,11355,2.2697776856225893,2025-09-12 01:00:00
5556,Apple F _0_8715.png,1,6,35,9,11356,1.7866665879236994,2025-09-26 20:00:00
5557,Apple F _0_8753.png,1,6,4,7,11357,0.8018587366694478,2025-09-23 09:00:00
5558,Apple F _0_8755.png,1,6,18,2,11358,2.3957986842172927,2025-09-08 17:00:00
5559,Apple F _0_8760.png,1,6,3,10,11359,2.429873994234818,2025-09-11 14:00:00
5560,Apple F _0_8767.png,1,6,35,3,11360,1.5388000928957937,2025-09-19 07:00:00
5561,Apple F _0_8777.png,1,6,26,30,11361,2.0908363020707617,2025-09-03 08:00:00
5562,Apple F _0_8788.png,1,6,23,5,11362,1.0031508556047846,2025-09-09 06:00:00
5563,Apple F _0_879.png,1,6,3,6,11363,1.741259277223368,2025-09-05 07:00:00
5564,Apple F _0_8793.png,1,6,15,10,11364,2.4647907313863784,2025-09-09 08:00:00
5565,Apple F _0_8818.png,1,6,15,35,11365,1.2846545819155688,2025-09-02 19:00:00
5566,Apple F _0_8859.png,1,6,35,28,11366,1.767176014641222,2025-09-12 12:00:00
5567,Apple F _0_8871.png,1,6,2,31,11367,1.82748747392607,2025-09-15 17:00:00
5568,Apple F _0_8873.png,1,6,12,23,11368,2.4304405614979125,2025-09-06 09:00:00
5569,Apple F _0_8900.png,1,6,2,22,11369,1.6225242773549033,2025-09-21 18:00:00
5570,Apple F _0_8904.png,1,6,32,35,11370,2.2734844213814966,2025-09-26 02:00:00
5571,Apple F _0_8913.png,1,6,25,34,11371,2.0538577830017894,2025-09-04 06:00:00
5572,Apple F _0_8929.png,1,6,2,1,11372,2.3909973811254375,2025-09-08 05:00:00
5573,Apple F _0_8936.png,1,6,28,8,11373,1.695247860323458,2025-09-23 13:00:00
5574,Apple F _0_8950.png,1,6,25,29,11374,1.51838598138062,2025-09-20 05:00:00
5575,Apple F _0_8951.png,1,6,26,11,11375,1.451015320018762,2025-09-15 09:00:00
5576,Apple F _0_8958.png,1,6,31,34,11376,2.036908318912322,2025-09-29 04:00:00
5577,Apple F _0_8964.png,1,6,16,14,11377,1.6214256032958625,2025-09-18 03:00:00
5578,Apple F _0_8982.png,1,6,2,19,11378,2.0757685402778785,2025-09-26 12:00:00
5579,Apple F _0_8996.png,1,6,28,8,11379,1.6744082111351566,2025-09-21 11:00:00
5580,Apple F _0_9001.png,1,6,32,31,11380,2.2357685547935247,2025-09-11 00:00:00
5581,Apple F _0_9036.png,1,6,17,34,11381,0.47933159299077555,2025-09-07 15:00:00
5582,Apple F _0_9041.png,1,6,20,24,11382,2.57455068589601,2025-09-11 02:00:00
5583,Apple F _0_9046.png,1,6,27,28,11383,2.0837950531280733,2025-09-17 14:00:00
5584,Apple F _0_9049.png,1,6,14,34,11384,2.0317158058557268,2025-09-19 01:00:00
5585,Apple F _0_9053.png,1,6,28,13,11385,3.04725746537956,2025-09-13 20:00:00
5586,Apple F _0_9067.png,1,6,29,6,11386,1.9303546764780053,2025-09-25 14:00:00
5587,Apple F _0_9080.png,1,6,14,5,11387,1.9269928826342073,2025-09-26 18:00:00
5588,Apple F _0_9124.png,1,6,1,17,11388,2.0072736204233323,2025-09-15 05:00:00
5589,Apple F _0_9137.png,1,6,14,31,11389,0.7036336609763743,2025-09-18 23:00:00
5590,Apple F _0_9138.png,1,6,21,35,11390,2.3216400606923737,2025-09-16 10:00:00
5591,Apple F _0_9140.png,1,6,30,14,11391,1.5315560763306055,2025-09-10 00:00:00
5592,Apple F _0_9155.png,1,6,19,8,11392,2.359627032909676,2025-09-09 06:00:00
5593,Apple F _0_9159.png,1,6,3,29,11393,2.305615183435039,2025-09-01 09:00:00
5594,Apple F _0_9174.png,1,6,23,17,11394,2.0275827800138586,2025-09-02 14:00:00
5595,Apple F _0_9177.png,1,6,11,18,11395,1.4999221738631126,2025-09-16 16:00:00
5596,Apple F _0_9178.png,1,6,4,29,11396,1.7783346149758124,2025-09-28 18:00:00
5597,Apple F _0_9236.png,1,6,11,9,11397,1.828232639016215,2025-09-30 03:00:00
5598,Apple F _0_9237.png,1,6,33,30,11398,1.7646458260665074,2025-09-25 19:00:00
5599,Apple F _0_924.png,1,6,6,2,11399,0.9544944881892514,2025-09-12 00:00:00
5600,Apple F _0_9245.png,1,6,1,19,11400,1.6784241594241496,2025-09-09 15:00:00
5601,Apple F _0_9247.png,1,6,16,30,11401,3.013761363225299,2025-09-11 20:00:00
5602,Apple F _0_9248.png,1,6,29,31,11402,1.3743493501365256,2025-09-21 04:00:00
5603,Apple F _0_9250.png,1,6,21,1,11403,1.9113046085617458,2025-09-28 11:00:00
5604,Apple F _0_9254.png,1,6,14,31,11404,2.593147427061115,2025-09-21 12:00:00
5605,Apple F _0_9261.png,1,6,2,34,11405,2.1540627755315915,2025-09-15 06:00:00
5606,Apple F _0_9262.png,1,6,27,21,11406,2.95914559640455,2025-09-30 08:00:00
5607,Apple F _0_9277.png,1,6,12,15,11407,1.7289349816443365,2025-09-26 09:00:00
5608,Apple F _0_9288.png,1,6,15,13,11408,2.609241272484063,2025-09-28 22:00:00
5609,Apple F _0_9299.png,1,6,27,12,11409,2.3587803459611565,2025-09-20 02:00:00
5610,Apple F _0_9321.png,1,6,18,31,11410,1.7733931579111837,2025-09-02 03:00:00
5611,Apple F _0_9341.png,1,6,30,2,11411,1.1894417036762168,2025-09-20 02:00:00
5612,Apple F _0_9351.png,1,6,3,19,11412,0.8486927268620998,2025-09-08 10:00:00
5613,Apple F _0_9366.png,1,6,27,18,11413,2.168258913137628,2025-09-23 07:00:00
5614,Apple F _0_9367.png,1,6,32,8,11414,1.5199309687933211,2025-09-07 18:00:00
5615,Apple F _0_9382.png,1,6,27,33,11415,2.041207377127336,2025-09-03 03:00:00
5616,Apple F _0_9383.png,1,6,6,14,11416,2.2851959060584086,2025-09-02 06:00:00
5617,Apple F _0_9403.png,1,6,28,20,11417,,2025-09-26 18:00:00
5618,Apple F _0_9405.png,1,6,31,32,11418,2.2588031074528523,2025-09-03 06:00:00
5619,Apple F _0_9415.png,1,6,35,3,11419,1.6501377248349192,2025-09-04 04:00:00
5620,Apple F _0_9427.png,1,6,18,11,11420,1.510397704636257,2025-09-29 02:00:00
5621,Apple F _0_9433.png,1,6,35,29,11421,2.5990488594741685,2025-09-18 22:00:00
5622,Apple F _0_9444.png,1,6,15,7,11422,2.625197700042558,2025-09-09 07:00:00
5623,Apple F _0_9486.png,1,6,18,33,11423,1.695260766903596,2025-09-05 17:00:00
5624,Apple F _0_9489.png,1,6,27,5,11424,2.2426665583172842,2025-09-06 17:00:00
5625,Apple F _0_9530.png,1,6,16,16,11425,1.9816382544544417,2025-09-18 23:00:00
5626,Apple F _0_9536.png,1,6,34,32,11426,1.928563374978844,2025-09-25 22:00:00
5627,Apple F _0_9553.png,1,6,3,35,11427,1.329677601988644,2025-09-05 05:00:00
5628,Apple F _0_9555.png,1,6,16,35,11428,1.3154697567612523,2025-09-18 16:00:00
5629,Apple F _0_9565.png,1,6,4,31,11429,2.057186925255932,2025-09-25 07:00:00
5630,Apple F _0_9592.png,1,6,32,15,11430,2.7071132106980453,2025-09-06 20:00:00
5631,Apple F _0_9596.png,1,6,15,5,11431,1.82090616956399,2025-09-28 21:00:00
5632,Apple F _0_9661.png,1,6,20,34,11432,2.50322566460562,2025-09-30 03:00:00
5633,Apple F _0_9674.png,1,6,5,33,11433,1.7277675402129637,2025-09-15 06:00:00
5634,Apple F _0_9706.png,1,6,26,12,11434,1.137286058853003,2025-09-05 10:00:00
5635,Apple F _0_9710.png,1,6,14,1,11435,2.148657719930489,2025-09-13 17:00:00
5636,Apple F _0_9745.png,1,6,24,34,11436,2.4431281491387598,2025-09-26 06:00:00
5637,Apple F _0_9748.png,1,6,24,31,11437,1.87151543512302,2025-09-19 16:00:00
5638,Apple F _0_9749.png,1,6,8,10,11438,1.0976957966280545,2025-09-04 19:00:00
5639,Apple F _0_9758.png,1,6,20,34,11439,2.364856779983255,2025-09-24 03:00:00
5640,Apple F _0_9762.png,1,6,11,27,11440,2.2004926552470474,2025-09-30 00:00:00
5641,Apple F _0_978.png,1,6,11,10,11441,1.9379836940689124,2025-09-15 02:00:00
5642,Apple F _0_9782.png,1,6,31,20,11442,1.3615307475756389,2025-09-17 13:00:00
5643,Apple F _0_9807.png,1,6,32,35,11443,1.6744725057324557,2025-09-18 20:00:00
5644,Apple F _0_9808.png,1,6,6,10,11444,2.100727956642625,2025-09-14 10:00:00
5645,Apple F _0_9842.png,1,6,5,21,11445,2.3695386153687856,2025-09-26 12:00:00
5646,Apple F _0_9845.png,1,6,26,23,11446,1.4211085111219908,2025-09-22 16:00:00
5647,Apple F _0_9855.png,1,6,34,32,11447,2.375152235322322,2025-09-08 04:00:00
5648,Apple F _0_9869.png,1,6,16,24,11448,2.3708895747091603,2025-09-26 02:00:00
5649,Apple F _0_9882.png,1,6,24,6,11449,2.561249115675399,2025-09-20 02:00:00
5650,Apple F _0_9898.png,1,6,35,17,11450,1.7093274678939592,2025-09-16 02:00:00
5651,Apple F _0_9909.png,1,6,9,35,11451,1.744345388781631,2025-09-22 16:00:00
5652,Apple F _0_991.png,1,6,6,9,11452,2.525719341774547,2025-09-04 15:00:00
5653,Apple F _0_9915.png,1,6,31,28,11453,2.1223932801783545,2025-09-17 11:00:00
5654,Apple F _0_9925.png,1,6,13,18,11454,2.074882766252158,2025-09-23 20:00:00
5655,Apple F _0_9939.png,1,6,23,18,11455,1.9210739595355495,2025-09-28 04:00:00
5656,Apple F _0_9943.png,1,6,22,33,11456,1.2151052558017033,2025-09-11 02:00:00
5657,Apple F _0_9949.png,1,6,35,13,11457,1.5736386505703763,2025-09-13 10:00:00
5658,Apple F _0_996.png,1,6,10,34,11458,2.0176036334737693,2025-09-16 22:00:00
5659,Apple F _0_9994.png,1,6,23,26,11459,0.9587609162690103,2025-09-01 14:00:00
5660,Apple F1.png,1,6,19,9,10395,1.7132361608699191,2025-09-07 22:00:00
5661,Apple F10.png,1,6,11,1,10396,1.9065660630127004,2025-09-19 18:00:00
5662,Apple F100.png,1,6,8,7,10397,1.7547137675140636,2025-09-13 11:00:00
5663,Apple F101.png,1,6,17,35,10398,2.2859248435113884,2025-09-29 19:00:00
5664,Apple F102.png,1,6,4,26,10399,2.869379509494909,2025-09-09 22:00:00
5665,Apple F103.png,1,6,21,10,10400,2.3843959625264866,2025-09-04 21:00:00
5666,Apple F104.png,1,6,4,14,10401,2.0501730516367984,2025-09-25 22:00:00
5667,Apple F105.png,1,6,22,25,10402,1.7931749391688032,2025-09-27 17:00:00
5668,Apple F106.png,1,6,30,7,10403,2.302609443996251,2025-09-02 20:00:00
5669,Apple F107.png,1,6,13,3,10404,1.6678429530637537,2025-09-25 22:00:00
5670,Apple F108.png,1,6,14,21,10405,1.8673175642874749,2025-09-10 08:00:00
5671,Apple F109.png,1,6,8,7,10406,2.0863514953212463,2025-09-15 10:00:00
5672,Apple F11.png,1,6,27,28,10407,0.6595587714324995,2025-09-23 13:00:00
5673,Apple F110.png,1,6,33,24,10408,1.6896164177335862,2025-09-14 20:00:00
5674,Apple F111.png,1,6,27,31,10409,1.5577987380613192,2025-09-24 11:00:00
5675,Apple F112.png,1,6,23,31,10410,0.9271415433119363,2025-09-10 08:00:00
5676,Apple F113.png,1,6,12,11,10411,2.050100175377416,2025-09-03 16:00:00
5677,Apple F114.png,1,6,35,24,10412,2.1883663604446784,2025-09-04 10:00:00
5678,Apple F115.png,1,6,28,12,10413,1.8768802797771222,2025-09-18 02:00:00
5679,Apple F116.png,1,6,3,17,10414,1.6631379089789722,2025-09-05 03:00:00
5680,Apple F117.png,1,6,32,24,10415,2.3034942206663382,2025-09-02 14:00:00
5681,Apple F118.png,1,6,29,2,10416,1.752065018230194,2025-09-20 21:00:00
5682,Apple F119.png,1,6,33,24,10417,1.8591732367123281,2025-09-01 12:00:00
5683,Apple F12.png,1,6,10,15,10418,1.910781733501342,2025-09-07 04:00:00
5684,Apple F120.png,1,6,8,28,10419,1.8240811225734217,2025-09-14 18:00:00
5685,Apple F121.png,1,6,22,26,10420,1.6620400854834314,2025-10-01 02:00:00
5686,Apple F122.png,1,6,11,23,10421,1.2402943018090047,2025-09-25 01:00:00
5687,Apple F123.png,1,6,6,20,10422,1.2987522988627922,2025-09-25 23:00:00
5688,Apple F124.png,1,6,1,26,10423,1.9178705624375487,2025-09-22 15:00:00
5689,Apple F125.png,1,6,1,19,10424,2.07072888272846,2025-09-15 00:00:00
5690,Apple F126.png,1,6,10,27,10425,2.4797492092134314,2025-09-30 02:00:00
5691,Apple F127.png,1,6,28,8,10426,2.0206102903577023,2025-09-11 11:00:00
5692,Apple F128.png,1,6,31,18,10427,1.7025251793383047,2025-09-06 09:00:00
5693,Apple F129.png,1,6,26,13,10428,3.2250804998500993,2025-09-26 09:00:00
5694,Apple F13.png,1,6,34,33,10429,1.3102103300667625,2025-09-27 21:00:00
5695,Apple F130.png,1,6,21,6,10430,2.46918785642172,2025-09-16 18:00:00
5696,Apple F131.png,1,6,10,35,10431,1.3731946296774842,2025-09-25 21:00:00
5697,Apple F132.png,1,6,12,35,10432,1.9577161318758332,2025-09-07 18:00:00
5698,Apple F133.png,1,6,15,28,10433,1.7399533405463294,2025-09-26 07:00:00
5699,Apple F134.png,1,6,31,29,10434,1.9336616264490007,2025-09-28 05:00:00
5700,Apple F135.png,1,6,28,17,10435,1.8328813689459365,2025-10-01 00:00:00
5701,Apple F136.png,1,6,26,7,10436,2.43881076675802,2025-09-14 04:00:00
5702,Apple F137.png,1,6,28,8,10437,1.9931974542641395,2025-09-27 23:00:00
5703,Apple F138.png,1,6,16,27,10438,2.111176661103597,2025-09-09 05:00:00
5704,Apple F139.png,1,6,31,7,10439,1.6495165623847503,2025-09-27 23:00:00
5705,Apple F14.png,1,6,5,3,10440,2.625010745845269,2025-09-20 21:00:00
5706,Apple F140.png,1,6,16,19,10441,2.0429435061624894,2025-09-02 13:00:00
5707,Apple F141.png,1,6,16,29,10442,1.6589375509220994,2025-09-23 21:00:00
5708,Apple F142.png,1,6,10,22,10443,1.9944264296522551,2025-09-23 20:00:00
5709,Apple F143.png,1,6,16,25,10444,2.272600994836255,2025-09-17 20:00:00
5710,Apple F144.png,1,6,32,34,10445,2.1421160332122535,2025-09-22 17:00:00
5711,Apple F145.png,1,6,6,16,10446,1.3873092250511845,2025-10-01 00:00:00
5712,Apple F146.png,1,6,28,16,10447,1.6501608780201305,2025-09-06 05:00:00
5713,Apple F147.png,1,6,28,31,10448,2.893811844146496,2025-09-14 19:00:00
5714,Apple F148.png,1,6,28,7,10449,1.9323133105644814,2025-09-10 08:00:00
5715,Apple F149.png,1,6,6,7,10450,,2025-09-16 01:00:00
5716,Apple F15.png,1,6,3,2,10451,1.856165327370206,2025-09-22 20:00:00
5717,Apple F150.png,1,6,13,27,10452,1.8622411658934248,2025-09-13 06:00:00
5718,Apple F151.png,1,6,14,34,10453,2.5043539664283543,2025-09-20 05:00:00
5719,Apple F152.png,1,6,13,29,10454,2.529865209546358,2025-09-22 10:00:00
5720,Apple F153.png,1,6,16,7,10455,2.6548463048874837,2025-09-29 03:00:00
5721,Apple F154.png,1,6,32,10,10456,2.2992089951875445,2025-09-17 13:00:00
5722,Apple F155.png,1,6,17,7,10457,2.5016891162184174,2025-09-21 09:00:00
5723,Apple F156.png,1,6,14,4,10458,1.7766147971822888,2025-10-01 01:00:00
5724,Apple F157.png,1,6,15,9,10459,1.1636961301779762,2025-09-04 09:00:00
5725,Apple F158.png,1,6,19,10,10460,2.8014028398677358,2025-09-23 17:00:00
5726,Apple F159.png,1,6,26,6,10461,0.9647337801556173,2025-09-29 00:00:00
5727,Apple F16.png,1,6,17,31,10462,2.38738373603117,2025-09-18 03:00:00
5728,Apple F160.png,1,6,33,22,10463,1.3144551896916217,2025-09-16 23:00:00
5729,Apple F161.png,1,6,10,24,10464,2.0563362235455314,2025-09-18 12:00:00
5730,Apple F162.png,1,6,31,2,10465,2.302077550721745,2025-09-08 06:00:00
5731,Apple F163.png,1,6,1,3,10466,1.9901253703525126,2025-09-21 16:00:00
5732,Apple F164.png,1,6,21,19,10467,2.5800214906489773,2025-09-13 17:00:00
5733,Apple F165.png,1,6,12,33,10468,2.1434388873260737,2025-09-26 17:00:00
5734,Apple F166.png,1,6,9,32,10469,2.506126045234432,2025-09-08 08:00:00
5735,Apple F167.png,1,6,2,16,10470,2.75493820233161,2025-09-15 16:00:00
5736,Apple F168.png,1,6,12,23,10471,2.181209125306783,2025-09-28 15:00:00
5737,Apple F169.png,1,6,2,13,10472,1.6569923591331441,2025-09-13 21:00:00
5738,Apple F17.png,1,6,5,15,10473,2.1509903676232045,2025-09-05 06:00:00
5739,Apple F170.png,1,6,16,2,10474,2.282196658185039,2025-09-16 22:00:00
5740,Apple F171.png,1,6,1,11,10475,1.917959716728908,2025-09-24 11:00:00
5741,Apple F172.png,1,6,22,10,10476,1.3803713065931982,2025-09-19 10:00:00
5742,Apple F173.png,1,6,8,23,10477,1.5862046621434627,2025-09-01 14:00:00
5743,Apple F174.png,1,6,11,4,10478,2.5362944908363256,2025-09-28 06:00:00
5744,Apple F175.png,1,6,17,23,10479,1.0327089199393285,2025-09-01 23:00:00
5745,Apple F176.png,1,6,20,16,10480,1.0687390592761037,2025-09-16 05:00:00
