id_venta,id_producto,id_cliente,precio_venta,tiempo_venta,peso
14745,14745,28,3.0086153512819527,2025-09-30 16:00:00,323.1930685161018
14746,14746,30,2.992742560824328,2025-09-13 05:00:00,302.57260212880044
14747,14747,34,2.7905784905229414,2025-09-27 03:00:00,399.0345846731621
14748,14748,29,3.66915885038302,2025-09-14 00:00:00,428.0047172468352
14749,14749,25,3.3266333746339747,2025-09-18 16:00:00,277.3672765444001
14750,14750,29,3.5629739274483776,2025-09-26 12:00:00,460.6322288403504
14751,14751,23,3.564066375645056,2025-09-28 11:00:00,316.70339517626434
14752,14752,8,4.261476371793323,2025-09-20 16:00:00,244.70067544019102
14753,14753,18,5.184589644464996,2025-09-13 19:00:00,430.25614049902026
14754,14754,27,2.4696814179358046,2025-09-28 16:00:00,273.5363992992998
14755,14755,10,3.7075851401209223,2025-09-05 08:00:00,195.98355353561084
14756,14756,12,4.50868363882347,2025-09-01 18:00:00,346.1720742235573
14757,14757,18,4.630425949515864,2025-09-16 20:00:00,386.17831649883374
14758,14758,9,3.1605352163641522,2025-09-04 15:00:00,399.2222563269799
14759,14759,22,4.9899058726140275,2025-09-09 01:00:00,373.9933464861381
14760,14760,28,,2025-09-11 12:00:00,263.43059568099466
14761,14761,7,3.717617637335266,2025-09-04 01:00:00,275.38047515787457
14762,14762,16,3.096471203722019,2025-09-21 06:00:00,273.8513220700861
14763,14763,14,1.9123048506468914,2025-09-27 12:00:00,139.89902698731711
14764,14764,28,4.344202049210922,2025-09-07 09:00:00,149.5648077675452
14765,14765,31,2.353493213970066,2025-09-13 06:00:00,543.2219221928351
14766,14766,4,2.5886189795422494,2025-09-20 02:00:00,224.50596793583586
14767,14767,21,2.8113149751609674,2025-09-05 08:00:00,252.53844076113214
14768,14768,5,2.574362641972887,2025-09-17 10:00:00,246.31216485494556
14769,14769,12,3.219689449780996,2025-09-20 12:00:00,447.11796507872975
14770,14770,26,3.4658905415056274,2025-09-26 02:00:00,365.3323271375827
14771,14771,31,2.9486323205290086,2025-09-18 19:00:00,495.656904037738
14772,14772,13,4.292196761728598,2025-09-27 18:00:00,217.85943796683443
14773,14773,22,3.158115512643925,2025-09-23 10:00:00,311.0800894061591
14774,14774,19,3.4621949634773954,2025-09-29 23:00:00,409.5411086975327
14775,14775,7,3.574050090052154,2025-09-29 05:00:00,361.31397992920756
14776,14776,19,4.897602076217466,2025-09-14 20:00:00,311.7953537875687
14777,14777,33,3.493421875011938,2025-09-19 20:00:00,151.4187229994274
14778,14778,29,3.9287521217334884,2025-09-20 22:00:00,422.9484777766195
14779,14779,4,4.070969477726312,2025-09-23 11:00:00,337.9064476723952
14780,14780,32,3.522230392696415,2025-09-16 15:00:00,182.9279628322145
14781,14781,4,3.836418147893778,2025-09-07 01:00:00,243.7117176481992
14782,14782,30,2.62748162642861,2025-09-05 19:00:00,268.1036804868297
14783,14783,1,3.2741209344124744,2025-09-12 20:00:00,323.57775199606937
14784,14784,25,3.546211214966641,2025-09-03 03:00:00,240.49731665367653
14785,14785,32,2.5858695796794793,2025-09-15 20:00:00,297.21396908179287
14786,14786,14,4.547822230914273,2025-09-14 16:00:00,250.9516651237366
14787,14787,13,3.8306320873311,2025-10-01 09:00:00,456.39420525711876
14788,14788,22,2.3796566167335778,2025-09-02 14:00:00,312.5102364618921
14789,14789,33,2.4802108784302943,2025-09-08 18:00:00,375.8471758066524
14790,14790,24,2.9176286508330365,2025-09-08 02:00:00,188.49966039001686
14791,14791,34,3.6287175316736286,2025-10-01 07:00:00,326.9647501036989
14792,14792,10,2.348270870935808,2025-09-08 00:00:00,217.91267862053064
14793,14793,3,3.0281570237356994,2025-09-22 10:00:00,204.72705499015143
14794,14794,22,2.9708821455409358,2025-09-04 06:00:00,346.1084394897462
14795,14795,32,3.183452801938129,2025-09-24 19:00:00,229.97784971744568
14796,14796,22,4.405207217776442,2025-09-28 01:00:00,330.8212291665986
14797,14797,8,2.7824930366462715,2025-09-14 12:00:00,503.58846058849446
14798,14798,8,3.224521818429136,2025-09-06 10:00:00,219.25364253919628
14799,14799,4,2.7279827561994576,2025-09-11 20:00:00,137.44493494147147
14800,14800,3,2.3897425154213523,2025-09-23 08:00:00,198.831642781351
14801,14801,27,3.579693985606508,2025-09-08 11:00:00,128.7275266783456
14802,14802,13,4.1388474519652645,2025-09-09 12:00:00,331.93014188701767
14803,14803,34,3.703465350131208,2025-09-21 22:00:00,498.3189352160375
14804,14804,19,4.135722479693585,2025-09-10 18:00:00,111.13986795067171
14805,14805,16,3.281507554524701,2025-09-17 12:00:00,366.8996085147771
14806,14806,30,4.555299805210476,2025-09-05 10:00:00,479.4995126434925
14807,14807,21,4.645728912744691,2025-09-08 00:00:00,314.33020393426915
14808,14808,23,2.6370663710409525,2025-09-09 21:00:00,204.07757387459125
14809,14809,19,4.431939535975649,2025-09-11 05:00:00,352.79012124485706
14810,14810,18,4.621015358482618,2025-09-22 08:00:00,503.6392746713843
14811,14811,27,3.5518628334420703,2025-09-13 12:00:00,314.237525254077
14812,14812,18,4.019684247269565,2025-09-04 02:00:00,262.86790464779716
14813,14813,6,4.352168288000223,2025-09-08 11:00:00,333.6606575982566
14814,14814,2,3.417930551510075,2025-09-19 20:00:00,217.47631679611817
14815,14815,7,3.7489297250637406,2025-09-16 16:00:00,255.36811078024994
14816,14816,1,3.979078482662139,2025-09-26 03:00:00,398.1819157430026
14817,14817,7,4.341683281116477,2025-09-05 06:00:00,229.66781372404222
14818,14818,27,3.8785713509960758,2025-10-01 06:00:00,372.91900653343737
14819,14819,29,4.359893561410139,2025-09-04 21:00:00,478.92819312292335
14820,14820,29,3.7383516838081468,2025-09-14 12:00:00,268.0897096937481
14821,14821,1,3.5452048096559396,2025-09-30 07:00:00,417.54399462144096
14822,14822,26,4.246224668934252,2025-09-10 05:00:00,162.76539066994715
14823,14823,23,4.242834726212353,2025-09-12 17:00:00,429.8755161273448
14824,14824,29,3.7548079586182808,2025-09-13 14:00:00,323.13967364586375
14825,14825,18,2.9393248888899715,2025-09-08 02:00:00,230.35951896675
14826,14826,13,4.076849360297138,2025-09-11 04:00:00,210.39033971915205
14827,14827,10,4.081970251024311,2025-09-25 13:00:00,399.63866730759804
14828,14828,24,3.069491529810677,2025-09-22 06:00:00,292.0176213413884
14829,14829,5,3.5015754434913857,2025-09-13 04:00:00,281.62756895007306
14830,14830,9,4.339483368646456,2025-09-08 03:00:00,198.06956719844788
14831,14831,9,3.5952394548648376,2025-09-13 19:00:00,191.78149262279376
14832,14832,6,2.9777983790479805,2025-09-09 15:00:00,408.849008242537
14833,14833,16,2.3871873134699424,2025-09-04 05:00:00,377.5755083876877
14834,14834,31,2.9780621114852974,2025-09-05 13:00:00,353.4128190596799
14835,14835,29,3.0195406034187338,2025-09-24 15:00:00,287.2610499904098
14836,14836,31,2.900016553736614,2025-09-04 12:00:00,288.2350378651445
14837,14837,4,4.061687936700422,2025-09-27 10:00:00,259.28143994393344
14838,14838,13,2.5152265897687576,2025-09-01 21:00:00,350.0661260067146
14839,14839,13,5.419572749840276,2025-09-05 17:00:00,370.52245103642167
14840,14840,22,2.6738944703317893,2025-09-28 12:00:00,159.61013945697215
14841,14841,11,3.264705698162283,2025-09-07 06:00:00,329.56638799915265
14842,14842,14,3.1907990409819424,2025-09-11 10:00:00,120.49137681445703
14843,14843,23,4.514845967102452,2025-09-21 12:00:00,273.02750126356153
14844,14844,34,,2025-09-05 14:00:00,431.52345818335664
14845,14845,19,3.5146125221024933,2025-09-06 21:00:00,130.22539788967634
14846,14846,10,3.9796251520586847,2025-09-23 16:00:00,368.19940141927225
14847,14847,9,3.4775656684301675,2025-09-24 22:00:00,222.20131431719355
14848,14848,9,2.8824344491542857,2025-09-05 22:00:00,404.9048960956716
14849,14849,34,3.2857951924755504,2025-09-17 09:00:00,235.73445271973577
14850,14850,8,4.997970174694841,2025-09-21 21:00:00,123.30707625320437
14851,14851,2,3.979059301736534,2025-09-19 20:00:00,155.00094309859978
14852,14852,16,2.9263426327602975,2025-09-15 16:00:00,364.1036857093078
14853,14853,31,2.843350158482002,2025-09-13 12:00:00,227.33756471024492
14854,14854,6,4.142618637053246,2025-09-16 09:00:00,116.6140772175037
14855,14855,31,4.439595696681016,2025-09-16 21:00:00,371.9344513620783
14856,14856,22,4.188523305695872,2025-09-29 22:00:00,194.35300479883563
14857,14857,16,4.286939737619253,2025-09-07 00:00:00,318.2499035666108
14858,14858,11,3.67410801321381,2025-09-13 02:00:00,281.233480773941
14859,14859,6,4.546923923241073,2025-09-09 14:00:00,202.7221407670623
14860,14860,27,3.432257239652295,2025-09-02 10:00:00,168.85491270534362
14861,14861,32,4.044787632469959,2025-09-25 17:00:00,262.600933182762
14862,14862,24,2.6171902694565423,2025-09-24 19:00:00,339.02048493636755
14863,14863,31,4.478631023817721,2025-09-16 08:00:00,327.47509708835054
14864,14864,26,2.5419144476123954,2025-09-04 15:00:00,213.14864582857086
14865,14865,24,3.9595403667670563,2025-09-11 01:00:00,248.35438218861336
14866,14866,12,3.844555388068348,2025-09-05 02:00:00,310.8723159757624
14867,14867,29,2.5213393235704578,2025-09-10 03:00:00,295.33497320562526
14868,14868,7,3.9086945502399564,,519.760579602202
14869,14869,8,3.9085183372270995,2025-09-02 09:00:00,210.06149768573007
14870,14870,26,4.229966788791615,2025-09-07 00:00:00,300.04896984178885
14871,14871,25,3.3221938734597463,2025-09-28 14:00:00,281.3809099634598
14872,14872,3,3.8166847830907464,2025-09-02 01:00:00,262.0282124583741
14873,14873,6,3.5868374864846913,2025-09-02 23:00:00,79.2810756171427
14874,14874,20,3.4144798181898683,2025-09-06 09:00:00,206.32905522599785
14875,14875,22,3.63268570342423,2025-09-28 01:00:00,188.8034450420256
14876,14876,2,3.8442106447131827,2025-09-19 07:00:00,470.74776094789223
14877,14877,6,4.178459784313557,2025-09-27 17:00:00,216.87560756879427
14878,14878,7,3.992172616849791,2025-09-12 10:00:00,400.1910776873239
14879,14879,22,2.537833276707993,2025-09-26 08:00:00,211.91266226243064
14880,14880,30,3.054069125998583,2025-09-19 16:00:00,340.10441381248785
14881,14881,27,3.4631189860739235,2025-09-21 16:00:00,597.1790219680655
14882,14882,1,2.442419851135105,2025-09-25 07:00:00,276.10335994772265
14883,14883,4,3.5146280221488126,2025-09-30 09:00:00,387.62710877322434
14884,14884,26,4.421142279881017,2025-09-02 12:00:00,366.76400547293827
14885,14885,4,2.7321300439809773,2025-09-12 07:00:00,261.76668034489137
14886,14886,32,2.9256120364370997,2025-09-14 17:00:00,256.4930820788586
14887,14887,18,2.706680517458964,2025-09-08 09:00:00,326.27243531040926
14888,14888,9,2.2851970669874655,2025-09-13 16:00:00,381.8306651855539
14889,14889,8,4.742812986180361,2025-09-06 16:00:00,126.19933211999822
14890,14890,30,3.571400529502364,2025-09-21 07:00:00,304.12261438993426
14891,14891,5,4.037683856702467,2025-09-28 00:00:00,353.08691271053556
14892,14892,16,4.536187982840254,2025-09-20 07:00:00,208.21570509057557
14893,14893,14,2.733073231781631,2025-09-26 22:00:00,114.34471869046584
14894,14894,15,4.518151270065626,2025-09-25 14:00:00,343.1336408875347
14895,14895,21,4.016507320056168,2025-09-21 23:00:00,303.15698288440814
14896,14896,22,3.3547747584831473,2025-09-27 18:00:00,172.6288958828012
14897,14897,34,2.132211127951708,2025-09-04 17:00:00,329.13779287361547
14898,14898,16,3.467390556103108,2025-09-09 16:00:00,270.57664263067625
14899,14899,18,3.596297010228736,2025-09-07 12:00:00,221.9704168232854
14900,14900,4,3.8141125670924096,2025-09-25 08:00:00,290.0877513470712
14901,14901,31,3.5360181056747133,2025-09-30 23:00:00,311.4796736453124
14902,14902,31,3.5664838034796413,2025-09-04 04:00:00,400.39530946596136
14903,14903,26,3.4140188449455,2025-09-30 15:00:00,156.82776367173992
14904,14904,25,3.5599301496741536,2025-09-18 14:00:00,288.1230669300992
14905,14905,8,3.8158177643760265,2025-09-16 01:00:00,243.80579821448504
14906,14906,18,2.1833629002462542,2025-09-28 20:00:00,234.39414879238961
14907,14907,8,3.7224799266019413,2025-09-29 21:00:00,223.69714077254702
14908,14908,9,3.4338327143579734,2025-09-27 09:00:00,285.585462679712
14909,14909,3,4.226511892556534,2025-09-25 20:00:00,347.86289885016623
14910,14910,30,3.3020678344940424,2025-09-16 10:00:00,210.63043420240294
14911,14911,22,3.2502435958825115,2025-09-20 13:00:00,292.70578166939987
14912,14912,25,3.9817787069607635,2025-09-15 17:00:00,351.23163928809674
14913,14913,31,3.263627103544108,2025-09-23 11:00:00,260.35751440830984
14914,14914,31,4.0070196333148225,2025-09-29 11:00:00,477.4070913303901
14915,14915,30,3.0593081084181826,2025-09-10 04:00:00,378.98828189737526
14916,14916,2,4.024247297361379,2025-09-30 20:00:00,430.66058067754716
14917,14917,17,3.6420011108892854,2025-09-06 05:00:00,347.7546323611594
14918,14918,22,2.851973739525733,2025-09-28 07:00:00,194.74919649733997
14919,14919,29,3.842406948619936,2025-09-05 20:00:00,310.2630085409892
14920,14920,17,3.348928576430432,2025-09-18 02:00:00,346.47176562183273
14921,14921,25,3.603370599416918,2025-09-04 03:00:00,525.7916625902379
14922,14922,21,3.9710686855053074,2025-09-24 21:00:00,336.54018933462504
14923,14923,10,2.802524494060326,2025-09-18 20:00:00,424.63505130588726
14924,14924,34,3.4305468216551684,2025-09-20 02:00:00,132.70798299299844
14925,14925,17,1.2943921291890894,2025-09-05 08:00:00,182.19568283335258
14926,14926,31,3.4101897366081753,2025-09-08 13:00:00,297.79259809407824
14927,14927,16,1.997167361872849,2025-09-06 16:00:00,305.987945396091
14928,14928,4,4.2845805567215525,2025-09-05 01:00:00,309.7163569389346
14929,14929,15,4.045895155606807,2025-09-17 19:00:00,171.27062510332811
14930,14930,26,3.9846149567515177,2025-09-30 06:00:00,232.22088039553253
14931,14931,4,2.07200074895435,2025-09-10 07:00:00,311.53000800569004
14932,14932,5,3.3117030673372145,2025-09-04 08:00:00,298.25808598777917
14933,14933,19,2.9436289528938473,2025-09-05 10:00:00,387.4861289094977
14934,14934,22,4.172521369492035,2025-09-18 00:00:00,332.516523286864
14935,14935,26,3.69066625141513,2025-09-22 09:00:00,237.04070914968946
14936,14936,4,,2025-09-07 18:00:00,225.38361901785834
14937,14937,18,3.532618607580302,2025-09-05 03:00:00,449.1401146507559
14938,14938,22,3.6396111987903828,2025-09-11 20:00:00,345.917109425399
14939,14939,14,4.683694035873012,2025-10-01 08:00:00,207.7812181258414
14940,14940,21,3.7844649559541454,2025-09-16 14:00:00,194.20397822811123
14941,14941,10,2.5384578118347667,2025-09-10 11:00:00,410.69102478610677
14942,14942,3,3.3425556820742854,2025-09-21 05:00:00,396.2104777485054
14943,14943,29,3.7848841400917994,2025-09-19 02:00:00,291.4332432390983
14944,14944,14,2.377906638882768,2025-09-18 04:00:00,482.2955657314765
14945,14945,3,2.8022852162562324,2025-09-03 06:00:00,289.4830294065695
14946,14946,14,3.6421155658031354,2025-09-27 04:00:00,452.55632755667807
14947,14947,26,3.889251304492638,2025-09-25 06:00:00,272.7717587964773
14948,14948,24,3.5131826091223095,2025-09-26 05:00:00,181.18932791561832
14949,14949,30,3.8071392315591277,2025-09-03 14:00:00,128.7861566442815
14950,14950,15,2.648414291788315,2025-09-27 07:00:00,248.99034765519318
14951,14951,16,3.6181381486449684,2025-09-03 14:00:00,318.2924706293147
14952,14952,5,4.038370621421853,2025-09-10 19:00:00,227.31861148254697
14953,14953,22,4.6484360726082805,2025-09-12 15:00:00,240.29696898099837
14954,14954,28,2.0304701492959087,2025-09-26 16:00:00,343.4436154727165
14955,14955,14,2.4697891425121514,2025-09-16 08:00:00,26.552892286362976
14956,14956,22,,2025-09-29 13:00:00,209.5361261206226
14957,14957,19,3.410656995563508,2025-09-18 21:00:00,217.4323219486333
14958,14958,4,2.704901539929617,2025-09-19 21:00:00,160.24360708969903
14959,14959,2,4.6487171523294055,2025-09-17 10:00:00,442.36411477899594
14960,14960,2,,2025-09-08 18:00:00,339.6645197751623
14961,14961,11,2.3429842592645365,2025-09-13 20:00:00,387.78077987347496
14962,14962,20,3.71139838966943,2025-09-29 13:00:00,226.50079523740698
14963,14963,10,2.703909608362178,2025-09-18 04:00:00,408.75287614785316
14964,14964,29,3.7699563689864077,2025-09-05 18:00:00,282.14711118390824
14965,14965,22,2.727872069435782,2025-09-13 07:00:00,431.12943899163594
14966,14966,25,3.197759982038159,2025-09-27 20:00:00,526.8676296711317
14967,14967,9,3.8942913670151214,2025-09-21 17:00:00,325.0488174860144
14968,14968,15,4.240026017765182,2025-09-29 03:00:00,385.25659607886695
14969,14969,29,3.1629948936092527,2025-09-15 09:00:00,188.7396839523812
14970,14970,22,2.3990076957630624,2025-09-06 03:00:00,378.95743939178544
14971,14971,12,3.891159150205059,2025-09-22 13:00:00,391.0748457275593
14972,14972,5,3.8649630198360194,2025-09-19 04:00:00,281.17036281162774
14973,14973,19,2.8454385986024007,2025-09-02 14:00:00,189.79280150270017
14974,14974,12,3.403648964862656,2025-09-21 11:00:00,232.89838573987487
14975,14975,18,5.135832047409549,2025-09-08 11:00:00,433.46223194680715
14976,14976,29,2.9478303037002016,2025-09-13 05:00:00,137.59933400466926
14977,14977,23,3.3332943406642532,2025-09-18 03:00:00,305.34484507733237
14978,14978,25,3.3028773004801093,2025-09-17 17:00:00,315.5402819558189
14979,14979,29,3.6319735345208275,2025-09-29 02:00:00,322.51235186650393
14980,14980,30,3.693930517940891,2025-09-13 02:00:00,384.82539871555343
14981,14981,25,4.847793019628271,2025-09-14 19:00:00,347.0673116943872
14982,14982,4,4.2400815923315145,2025-09-24 04:00:00,392.95884796124244
14983,14983,31,2.611129056892339,2025-09-29 06:00:00,427.5135289086202
14984,14984,30,3.1137253254675534,2025-09-14 16:00:00,337.1790741101081
14985,14985,21,4.573604707686108,2025-09-14 03:00:00,242.86306915772172
14986,14986,25,3.867364135730183,2025-09-16 12:00:00,272.36833439985327
14987,14987,10,3.6143631700188097,2025-09-02 12:00:00,179.196891588401
14988,14988,19,2.9103428299739216,2025-09-20 04:00:00,325.84427829055943
14989,14989,9,4.543248654694134,2025-09-05 09:00:00,322.0236530310792
14990,14990,18,4.190129419986828,2025-09-22 20:00:00,392.82630344797474
14991,14991,27,3.498059373850019,2025-09-09 03:00:00,324.8187721565229
14992,14992,26,2.5372337786251546,2025-09-02 02:00:00,419.3183811879186
14993,14993,31,4.104010578406136,2025-09-18 17:00:00,297.51538653231637
14994,14994,22,4.334298705501863,2025-09-25 18:00:00,353.6409877530043
14995,14995,10,2.8145094472909387,2025-09-01 15:00:00,520.8885726149393
14996,14996,24,3.4158194947695115,2025-09-23 18:00:00,217.7786700465815
14997,14997,24,4.8495373781943645,2025-09-10 22:00:00,105.56372429703688
14998,14998,26,3.8055865313540638,2025-09-19 17:00:00,45.06019586337811
14999,14999,17,3.2499002475648355,2025-09-22 11:00:00,259.43905564699133
15000,15000,3,4.14340119214832,2025-09-02 07:00:00,416.4143716928341
15001,15001,32,3.6064507417019005,2025-09-26 08:00:00,210.45213366150836
15002,15002,16,2.4228273198359407,2025-09-03 22:00:00,175.76627568566028
15003,15003,17,2.210396570871556,2025-09-26 02:00:00,449.71225701851324
15004,15004,15,4.58770892296069,2025-09-16 08:00:00,195.7346250497149
15005,15005,20,3.105672378858066,2025-09-07 12:00:00,383.354977104228
15006,15006,8,4.237842075220332,2025-09-12 11:00:00,464.79344345959225
15007,15007,18,2.6833907413957467,2025-09-03 18:00:00,416.1192900745798
15008,15008,22,3.3072802561289567,2025-09-30 01:00:00,339.85895642281065
15009,15009,16,4.327852161803959,2025-09-27 20:00:00,416.3417933135713
15010,15010,23,2.77751116329551,2025-09-15 00:00:00,246.00330361314658
15011,15011,33,2.8516587128491673,2025-09-10 06:00:00,381.878990342944
15012,15012,16,3.4634566055966127,2025-09-06 20:00:00,169.02262734181633
15013,15013,32,2.860893172688219,2025-09-14 18:00:00,274.0860999447816
15014,15014,30,2.835633571154195,2025-09-20 09:00:00,236.2195306545566
15015,15015,2,3.580124763691969,2025-09-20 16:00:00,407.22402499499316
15016,15016,18,4.158771552143614,2025-09-16 08:00:00,273.0994646242612
15017,15017,27,2.345897595866189,2025-09-10 14:00:00,284.99460390813823
15018,15018,14,3.4664141976290015,2025-09-21 03:00:00,359.9113627042564
15019,15019,22,2.1644017762281176,2025-09-05 06:00:00,396.29647551035004
15020,15020,9,3.751277731825657,2025-09-19 16:00:00,182.74534663886004
15021,15021,29,3.661149153119797,2025-09-25 14:00:00,254.56706680478513
15022,15022,12,3.7440133994362923,2025-09-14 12:00:00,252.0925627699687
15023,15023,24,3.882055131815798,2025-09-02 03:00:00,506.9729925601971
15024,15024,13,3.3043437974574776,2025-09-22 01:00:00,317.1973028729981
15025,15025,22,4.432282761855625,2025-09-02 04:00:00,250.3404027287773
15026,15026,15,4.1540095496541545,2025-09-02 04:00:00,164.89368672209815
15027,15027,24,3.734236840352488,2025-09-15 07:00:00,96.31684280628781
15028,15028,15,2.9803264857972644,2025-09-23 19:00:00,372.8566495570804
15029,15029,34,4.642655129736261,2025-09-17 17:00:00,201.92533494258896
15030,15030,28,2.949480501881228,2025-09-10 20:00:00,304.5151960958828
15031,15031,3,3.2174480874953115,2025-09-18 16:00:00,442.78351526640165
15032,15032,18,2.9656568933455345,2025-09-28 16:00:00,206.15968106816507
15033,15033,23,2.964391691854217,2025-09-27 13:00:00,290.9526709148782
15034,15034,16,2.832672106623359,2025-09-20 15:00:00,177.6696938708855
15035,15035,7,3.5147595224264125,2025-09-04 17:00:00,311.2282296459252
15036,15036,14,3.9797463690864245,2025-09-17 00:00:00,156.82687259969381
15037,15037,2,4.0806022076293935,2025-09-20 20:00:00,340.1692669621732
15038,15038,29,3.6200830133463358,2025-09-26 01:00:00,345.0625916336726
15039,15039,32,5.461478237270372,2025-09-07 09:00:00,225.08395397203168
15040,15040,8,3.2690902173730025,2025-09-28 23:00:00,195.8752849780427
15041,15041,8,3.0265947935625204,2025-09-13 03:00:00,413.02287107343324
15042,15042,24,4.004003119092418,2025-09-21 10:00:00,253.9391748003358
15043,15043,6,3.532582365607258,2025-09-24 07:00:00,431.09518366983207
15044,15044,1,3.1407410288155617,2025-09-28 03:00:00,347.99517262060664
15045,15045,24,2.4598274358257934,2025-09-07 00:00:00,343.0251466778672
15046,15046,18,2.2522169633660707,2025-09-09 17:00:00,468.48600656107476
15047,15047,19,4.106999781521312,2025-10-01 06:00:00,362.1002035272629
15048,15048,27,4.0273245653441965,2025-09-04 22:00:00,303.7158280635469
15049,15049,21,4.658951767485222,2025-09-18 21:00:00,195.17433344823397
15050,15050,20,5.049648188680571,2025-09-21 09:00:00,263.0217206281336
15051,15051,22,3.8396979312214907,2025-09-08 06:00:00,180.17219651727325
15052,15052,13,2.851084862506398,2025-09-25 05:00:00,286.6439848034972
15053,15053,10,3.444030902557758,2025-09-02 22:00:00,346.1915787131996
15054,15054,16,3.191970568698879,2025-09-04 21:00:00,147.75200277677249
15055,15055,30,4.455062803028824,2025-09-21 02:00:00,400.43817855765633
15056,15056,5,3.5194551143958748,2025-09-26 03:00:00,219.54295534901217
15057,15057,7,3.291265750090187,2025-09-07 06:00:00,293.70953155252704
15058,15058,15,2.994280239375814,2025-09-23 17:00:00,325.24596965630445
15059,15059,1,5.129099032178796,2025-09-20 04:00:00,266.26849366770284
15060,15060,27,3.5953911422191416,2025-09-07 23:00:00,86.72053680923167
15061,15061,2,2.8968045405263947,2025-09-11 19:00:00,210.63075047076782
15062,15062,2,2.927153375011634,2025-09-13 20:00:00,222.19408404041502
15063,15063,24,3.1028266704356495,2025-10-01 09:00:00,143.73539822630252
15064,15064,28,3.2057197710252145,2025-09-12 18:00:00,445.71349857396797
15065,15065,4,2.813453363839308,2025-09-03 21:00:00,233.01660246810798
15066,15066,32,3.2628442078070976,2025-09-29 18:00:00,407.83667900409694
15067,15067,31,4.672377383930943,2025-09-29 16:00:00,371.1570174564756
15068,15068,24,3.887956380245068,2025-09-06 16:00:00,446.5157191659282
15069,15069,33,2.495109845891614,2025-09-30 01:00:00,128.2484710448395
15070,15070,5,4.937913323456284,2025-09-24 12:00:00,289.82839844057827
15071,15071,34,3.7447559239999553,2025-09-10 04:00:00,352.96699938977156
15072,15072,1,3.5888858232554974,2025-09-27 02:00:00,406.8012437431438
15073,15073,12,4.0203177464458895,2025-09-10 07:00:00,310.795625874917
15074,15074,11,3.3548159212105166,2025-09-22 17:00:00,253.5660192786349
15075,15075,15,3.7843077559081317,2025-09-20 01:00:00,256.5530492248423
15076,15076,25,1.6475926457070456,2025-09-21 00:00:00,259.81558402004885
15077,15077,7,5.069964333112894,2025-09-13 08:00:00,215.78158698589334
15078,15078,18,3.5426829706340257,2025-09-01 19:00:00,302.072148763317
15079,15079,32,5.013053095081736,2025-09-28 06:00:00,230.95277270707248
15080,15080,13,3.6729900300063965,2025-09-20 04:00:00,474.448854333938
15081,15081,31,3.0928243486087097,2025-09-25 05:00:00,152.37337625943576
15082,15082,27,3.3340884527404633,2025-09-24 23:00:00,254.76574283363024
15083,15083,31,2.8392761728838853,2025-09-05 19:00:00,215.94492468661707
15084,15084,31,3.0807612188781275,2025-09-12 04:00:00,311.05583874010415
15085,15085,11,4.06345172425952,2025-09-06 13:00:00,267.85341333200086
15086,15086,5,3.975678602315035,2025-09-15 08:00:00,333.61914007889715
15087,15087,34,3.4259528870315963,2025-09-06 22:00:00,183.07946881283902
15088,15088,7,2.2854766819267764,2025-09-29 11:00:00,243.39886758322444
15089,15089,19,3.364784186027535,2025-09-08 12:00:00,-18.66902019161836
15090,15090,32,3.397222123060083,2025-09-01 18:00:00,275.9412100903935
15091,15091,19,2.781867142424852,2025-09-27 19:00:00,274.3667250092063
15092,15092,3,4.267198885001049,2025-09-30 10:00:00,313.9843806573319
15093,15093,14,3.5629049031071913,2025-09-26 11:00:00,219.30384135027683
15094,15094,13,3.4190286849242946,2025-09-28 23:00:00,477.75716351248525
15095,15095,31,2.762850890500504,2025-09-04 21:00:00,174.1150195884368
15096,15096,24,3.84227124878596,2025-09-30 04:00:00,375.8367709915287
15097,15097,4,4.62732904143572,2025-09-04 09:00:00,344.2548625499633
15098,15098,2,3.1560422674972326,2025-09-30 04:00:00,299.35433087485154
15099,15099,26,4.179121220328355,2025-09-06 15:00:00,505.0065275339905
15100,15100,31,2.6485176517753324,2025-09-04 17:00:00,438.7995113471054
15101,15101,22,3.11936562914211,2025-09-23 12:00:00,417.01138596550675
15102,15102,28,2.219174541670273,2025-09-20 00:00:00,321.0551996320442
15103,15103,7,2.7504809352067285,2025-09-24 08:00:00,247.48611647365732
15104,15104,6,4.323408176440957,2025-09-18 04:00:00,287.5786513390876
15105,15105,1,3.3856056005890633,2025-09-25 19:00:00,325.6047746641557
15106,15106,2,3.187635826973626,2025-09-01 20:00:00,412.1502211558979
15107,15107,11,2.444681298936083,2025-09-25 10:00:00,259.90035733810157
15108,15108,20,2.8892449687679447,2025-09-09 14:00:00,325.342130565856
15109,15109,28,3.7617357549076473,2025-09-13 21:00:00,144.58769839490847
15110,15110,5,4.2064211259865925,2025-09-15 04:00:00,298.91075433093977
15111,15111,21,2.1105076316420273,2025-09-11 23:00:00,404.6891162145273
15112,15112,23,4.244707787277742,2025-09-11 14:00:00,303.7687870490769
15113,15113,2,3.141651620265471,2025-09-07 17:00:00,307.85807508595315
15114,15114,9,2.303027480959792,2025-09-05 04:00:00,555.6222419096503
15115,15115,5,2.8078108098615506,2025-09-04 16:00:00,485.25253915098114
15116,15116,14,3.0940795530397853,2025-09-27 11:00:00,375.82926851489526
15117,15117,32,2.5025135682663358,2025-09-05 00:00:00,262.8082495382311
15118,15118,12,3.165381174653829,2025-09-27 16:00:00,406.9543151108365
