id,id_tipo,id_proveedor,id_marca,id_lote,t_id,tiempo_recogida,coste_inicial,imagen,tipo,subtipo,repetido,error_lote,id_subtipo
9236,1,29,2,8766,Apple 03766.png,2025-09-25 13:00:00,2.263355849502328,/contenidos/archive/Apple/Total Number of Apples/Apple 03766.png,Apple,Total Number of Apples,0,0,1
9237,1,21,33,8767,Apple 03767.png,2025-09-24 22:00:00,1.4127525793660012,/contenidos/archive/Apple/Total Number of Apples/Apple 03767.png,Apple,Total Number of Apples,0,0,1
9238,1,35,15,8768,Apple 03768.png,2025-09-12 08:00:00,1.381019826257044,/contenidos/archive/Apple/Total Number of Apples/Apple 03768.png,Apple,Total Number of Apples,0,0,1
9239,1,3,20,8769,Apple 03769.png,2025-09-04 14:00:00,2.818982987667752,/contenidos/archive/Apple/Total Number of Apples/Apple 03769.png,Apple,Total Number of Apples,0,0,1
9240,1,16,8,8770,Apple 0377.png,2025-09-23 10:00:00,1.91842642162603,/contenidos/archive/Apple/Total Number of Apples/Apple 0377.png,Apple,Total Number of Apples,0,0,1
9241,1,23,35,8771,Apple 03770.png,2025-09-26 19:00:00,1.6929639914507155,/contenidos/archive/Apple/Total Number of Apples/Apple 03770.png,Apple,Total Number of Apples,0,0,1
9242,1,19,2,8772,Apple 03771.png,2025-09-08 06:00:00,1.8048747662576623,/contenidos/archive/Apple/Total Number of Apples/Apple 03771.png,Apple,Total Number of Apples,0,0,1
9243,1,21,32,8773,Apple 03772.png,2025-09-29 08:00:00,2.093486860692251,/contenidos/archive/Apple/Total Number of Apples/Apple 03772.png,Apple,Total Number of Apples,0,0,1
9244,1,28,14,8774,Apple 03773.png,2025-09-30 22:00:00,2.3759380757500788,/contenidos/archive/Apple/Total Number of Apples/Apple 03773.png,Apple,Total Number of Apples,0,0,1
9245,1,29,24,8775,Apple 03774.png,2025-09-10 05:00:00,2.106143619200115,/contenidos/archive/Apple/Total Number of Apples/Apple 03774.png,Apple,Total Number of Apples,0,0,1
9246,1,30,18,8776,Apple 03775.png,2025-09-27 04:00:00,1.956364990947914,/contenidos/archive/Apple/Total Number of Apples/Apple 03775.png,Apple,Total Number of Apples,0,0,1
9247,1,4,32,8777,Apple 03776.png,2025-09-12 17:00:00,2.18148104044514,/contenidos/archive/Apple/Total Number of Apples/Apple 03776.png,Apple,Total Number of Apples,0,0,1
9248,1,14,11,8778,Apple 03777.png,2025-09-09 20:00:00,1.425373289678074,/contenidos/archive/Apple/Total Number of Apples/Apple 03777.png,Apple,Total Number of Apples,0,0,1
9249,1,22,25,8779,Apple 03778.png,2025-09-28 18:00:00,1.839159313731718,/contenidos/archive/Apple/Total Number of Apples/Apple 03778.png,Apple,Total Number of Apples,0,0,1
9250,1,18,15,8780,Apple 03779.png,2025-09-12 12:00:00,0.9193353907055768,/contenidos/archive/Apple/Total Number of Apples/Apple 03779.png,Apple,Total Number of Apples,0,0,1
9251,1,14,26,8781,Apple 0378.png,2025-09-11 07:00:00,2.9040550047403726,/contenidos/archive/Apple/Total Number of Apples/Apple 0378.png,Apple,Total Number of Apples,0,0,1
9252,1,8,5,8782,Apple 03780.png,2025-09-25 04:00:00,1.953676783313793,/contenidos/archive/Apple/Total Number of Apples/Apple 03780.png,Apple,Total Number of Apples,0,0,1
9253,1,1,21,8783,Apple 03781.png,2025-09-14 02:00:00,1.656816467373363,/contenidos/archive/Apple/Total Number of Apples/Apple 03781.png,Apple,Total Number of Apples,0,0,1
9254,1,21,27,8784,Apple 03782.png,2025-09-02 10:00:00,1.4195058204554378,/contenidos/archive/Apple/Total Number of Apples/Apple 03782.png,Apple,Total Number of Apples,0,0,1
9255,1,20,7,8785,Apple 03783.png,2025-09-25 19:00:00,2.037550976271911,/contenidos/archive/Apple/Total Number of Apples/Apple 03783.png,Apple,Total Number of Apples,0,0,1
9256,1,20,20,8786,Apple 03784.png,2025-09-03 01:00:00,2.554023104842668,/contenidos/archive/Apple/Total Number of Apples/Apple 03784.png,Apple,Total Number of Apples,0,0,1
9257,1,6,10,8787,Apple 03785.png,2025-09-28 11:00:00,1.826240620660644,/contenidos/archive/Apple/Total Number of Apples/Apple 03785.png,Apple,Total Number of Apples,0,0,1
9258,1,32,1,8788,Apple 03786.png,2025-09-24 20:00:00,1.846487879726756,/contenidos/archive/Apple/Total Number of Apples/Apple 03786.png,Apple,Total Number of Apples,0,0,1
9259,1,12,28,8789,Apple 03787.png,2025-09-09 11:00:00,1.125249732621021,/contenidos/archive/Apple/Total Number of Apples/Apple 03787.png,Apple,Total Number of Apples,0,0,1
9260,1,5,26,8790,Apple 03788.png,2025-09-10 05:00:00,2.21631035087826,/contenidos/archive/Apple/Total Number of Apples/Apple 03788.png,Apple,Total Number of Apples,0,0,1
9261,1,10,8,8791,Apple 03789.png,2025-09-07 17:00:00,1.6531339073125877,/contenidos/archive/Apple/Total Number of Apples/Apple 03789.png,Apple,Total Number of Apples,0,0,1
9262,1,26,11,8792,Apple 0379.png,2025-09-07 23:00:00,,/contenidos/archive/Apple/Total Number of Apples/Apple 0379.png,Apple,Total Number of Apples,0,0,1
9263,1,5,10,8793,Apple 03790.png,2025-09-17 08:00:00,1.7841743465420663,/contenidos/archive/Apple/Total Number of Apples/Apple 03790.png,Apple,Total Number of Apples,0,0,1
9264,1,17,21,8794,Apple 03791.png,2025-09-12 08:00:00,1.7808936822419614,/contenidos/archive/Apple/Total Number of Apples/Apple 03791.png,Apple,Total Number of Apples,0,0,1
9265,1,24,4,8795,Apple 03792.png,2025-09-20 04:00:00,1.2224580549637558,/contenidos/archive/Apple/Total Number of Apples/Apple 03792.png,Apple,Total Number of Apples,0,0,1
9266,1,17,25,8796,Apple 03793.png,2025-09-16 02:00:00,2.572039487564025,/contenidos/archive/Apple/Total Number of Apples/Apple 03793.png,Apple,Total Number of Apples,0,0,1
9267,1,26,19,8797,Apple 03794.png,2025-09-13 21:00:00,1.9550840459680023,/contenidos/archive/Apple/Total Number of Apples/Apple 03794.png,Apple,Total Number of Apples,0,0,1
9268,1,34,20,8798,Apple 03795.png,2025-09-01 22:00:00,1.8385927999760048,/contenidos/archive/Apple/Total Number of Apples/Apple 03795.png,Apple,Total Number of Apples,0,0,1
9269,1,5,9,8799,Apple 03796.png,2025-09-24 13:00:00,1.5397658504506873,/contenidos/archive/Apple/Total Number of Apples/Apple 03796.png,Apple,Total Number of Apples,0,0,1
9270,1,34,2,8800,Apple 03797.png,2025-09-27 06:00:00,1.9595027844523347,/contenidos/archive/Apple/Total Number of Apples/Apple 03797.png,Apple,Total Number of Apples,0,0,1
9271,1,33,33,8801,Apple 03798.png,2025-10-01 04:00:00,2.144342952003064,/contenidos/archive/Apple/Total Number of Apples/Apple 03798.png,Apple,Total Number of Apples,0,0,1
9272,1,26,24,8802,Apple 03799.png,2025-09-17 11:00:00,1.8396321571151584,/contenidos/archive/Apple/Total Number of Apples/Apple 03799.png,Apple,Total Number of Apples,0,0,1
9273,1,27,5,8803,Apple 038.png,2025-09-28 22:00:00,1.777594480019601,/contenidos/archive/Apple/Total Number of Apples/Apple 038.png,Apple,Total Number of Apples,0,0,1
9274,1,25,15,8804,Apple 0380.png,2025-09-27 02:00:00,2.3553971112427203,/contenidos/archive/Apple/Total Number of Apples/Apple 0380.png,Apple,Total Number of Apples,0,0,1
9275,1,17,1,8805,Apple 03800.png,2025-09-04 14:00:00,1.4519333255696378,/contenidos/archive/Apple/Total Number of Apples/Apple 03800.png,Apple,Total Number of Apples,0,0,1
9276,1,33,29,8806,Apple 03801.png,2025-09-14 07:00:00,2.1343046600736724,/contenidos/archive/Apple/Total Number of Apples/Apple 03801.png,Apple,Total Number of Apples,0,0,1
9277,1,17,23,8807,Apple 03802.png,2025-09-24 02:00:00,1.5163083771986987,/contenidos/archive/Apple/Total Number of Apples/Apple 03802.png,Apple,Total Number of Apples,0,0,1
9278,1,20,33,8808,Apple 03803.png,2025-09-20 02:00:00,1.3839027713573075,/contenidos/archive/Apple/Total Number of Apples/Apple 03803.png,Apple,Total Number of Apples,0,0,1
9279,1,24,22,8809,Apple 03804.png,2025-09-19 22:00:00,1.6456742076744937,/contenidos/archive/Apple/Total Number of Apples/Apple 03804.png,Apple,Total Number of Apples,0,0,1
9280,1,30,14,8810,Apple 03805.png,2025-09-03 08:00:00,1.7113320444732874,/contenidos/archive/Apple/Total Number of Apples/Apple 03805.png,Apple,Total Number of Apples,0,0,1
9281,1,23,13,8811,Apple 03806.png,2025-09-22 21:00:00,1.9210588474192063,/contenidos/archive/Apple/Total Number of Apples/Apple 03806.png,Apple,Total Number of Apples,0,0,1
9282,1,17,23,8812,Apple 03807.png,2025-09-16 02:00:00,1.8840339833317064,/contenidos/archive/Apple/Total Number of Apples/Apple 03807.png,Apple,Total Number of Apples,0,0,1
9283,1,25,30,8813,Apple 03808.png,2025-09-07 08:00:00,1.7618302201400695,/contenidos/archive/Apple/Total Number of Apples/Apple 03808.png,Apple,Total Number of Apples,0,0,1
9284,1,9,32,8814,Apple 03809.png,2025-09-29 15:00:00,1.986690549881864,/contenidos/archive/Apple/Total Number of Apples/Apple 03809.png,Apple,Total Number of Apples,0,0,1
9285,1,25,6,8815,Apple 0381.png,2025-09-12 16:00:00,2.199377075867975,/contenidos/archive/Apple/Total Number of Apples/Apple 0381.png,Apple,Total Number of Apples,0,0,1
9286,1,29,7,8816,Apple 03810.png,2025-09-22 16:00:00,2.5592948865219665,/contenidos/archive/Apple/Total Number of Apples/Apple 03810.png,Apple,Total Number of Apples,0,0,1
9287,1,31,2,8817,Apple 03811.png,2025-09-12 19:00:00,2.449660497492182,/contenidos/archive/Apple/Total Number of Apples/Apple 03811.png,Apple,Total Number of Apples,0,0,1
9288,1,33,25,8818,Apple 03812.png,2025-09-17 05:00:00,1.6313993069636403,/contenidos/archive/Apple/Total Number of Apples/Apple 03812.png,Apple,Total Number of Apples,0,0,1
9289,1,18,7,8819,Apple 03813.png,2025-09-03 19:00:00,2.273076571416233,/contenidos/archive/Apple/Total Number of Apples/Apple 03813.png,Apple,Total Number of Apples,0,0,1
9290,1,3,8,8820,Apple 03814.png,2025-09-28 02:00:00,1.4625646604505498,/contenidos/archive/Apple/Total Number of Apples/Apple 03814.png,Apple,Total Number of Apples,0,0,1
9291,1,19,6,8821,Apple 03815.png,2025-09-22 02:00:00,2.054276704168394,/contenidos/archive/Apple/Total Number of Apples/Apple 03815.png,Apple,Total Number of Apples,0,0,1
9292,1,32,31,8822,Apple 03816.png,2025-09-07 19:00:00,1.4808680378263626,/contenidos/archive/Apple/Total Number of Apples/Apple 03816.png,Apple,Total Number of Apples,0,0,1
9293,1,34,20,8823,Apple 03817.png,2025-09-08 08:00:00,,/contenidos/archive/Apple/Total Number of Apples/Apple 03817.png,Apple,Total Number of Apples,0,0,1
9294,1,33,11,8824,Apple 03818.png,2025-09-22 19:00:00,2.5759850762133016,/contenidos/archive/Apple/Total Number of Apples/Apple 03818.png,Apple,Total Number of Apples,0,0,1
9295,1,19,8,8825,Apple 03819.png,2025-09-17 11:00:00,1.398511196536418,/contenidos/archive/Apple/Total Number of Apples/Apple 03819.png,Apple,Total Number of Apples,0,0,1
9296,1,18,23,8826,Apple 0382.png,2025-09-28 00:00:00,1.819200259584792,/contenidos/archive/Apple/Total Number of Apples/Apple 0382.png,Apple,Total Number of Apples,0,0,1
9297,1,9,33,8827,Apple 03820.png,2025-09-26 14:00:00,1.935838176151712,/contenidos/archive/Apple/Total Number of Apples/Apple 03820.png,Apple,Total Number of Apples,0,0,1
9298,1,19,23,8828,Apple 03821.png,2025-09-13 02:00:00,2.4827329711673904,/contenidos/archive/Apple/Total Number of Apples/Apple 03821.png,Apple,Total Number of Apples,0,0,1
9299,1,34,14,8829,Apple 03822.png,2025-09-09 12:00:00,1.9523992657250528,/contenidos/archive/Apple/Total Number of Apples/Apple 03822.png,Apple,Total Number of Apples,0,0,1
9300,1,32,30,8830,Apple 03823.png,2025-09-22 23:00:00,1.6561936699781077,/contenidos/archive/Apple/Total Number of Apples/Apple 03823.png,Apple,Total Number of Apples,0,0,1
9301,1,30,13,8831,Apple 03824.png,2025-09-24 16:00:00,1.607247527020648,/contenidos/archive/Apple/Total Number of Apples/Apple 03824.png,Apple,Total Number of Apples,0,0,1
9302,1,12,18,8832,Apple 03825.png,2025-09-14 04:00:00,1.853703580149157,/contenidos/archive/Apple/Total Number of Apples/Apple 03825.png,Apple,Total Number of Apples,0,0,1
9303,1,27,3,8833,Apple 03826.png,2025-09-27 16:00:00,1.89436363866251,/contenidos/archive/Apple/Total Number of Apples/Apple 03826.png,Apple,Total Number of Apples,0,0,1
9304,1,35,25,8834,Apple 03827.png,2025-09-09 16:00:00,1.8447922675950743,/contenidos/archive/Apple/Total Number of Apples/Apple 03827.png,Apple,Total Number of Apples,0,0,1
9305,1,30,28,8835,Apple 03828.png,2025-09-10 05:00:00,1.4474442909751777,/contenidos/archive/Apple/Total Number of Apples/Apple 03828.png,Apple,Total Number of Apples,0,0,1
9306,1,35,25,8836,Apple 03829.png,2025-09-02 14:00:00,3.018859537209072,/contenidos/archive/Apple/Total Number of Apples/Apple 03829.png,Apple,Total Number of Apples,0,0,1
9307,1,31,35,8837,Apple 0383.png,2025-09-11 22:00:00,2.136362519982858,/contenidos/archive/Apple/Total Number of Apples/Apple 0383.png,Apple,Total Number of Apples,0,0,1
9308,1,3,33,8838,Apple 03830.png,2025-09-28 02:00:00,1.4700558108601998,/contenidos/archive/Apple/Total Number of Apples/Apple 03830.png,Apple,Total Number of Apples,0,0,1
9309,1,6,2,8839,Apple 03831.png,2025-09-24 17:00:00,2.036854130603614,/contenidos/archive/Apple/Total Number of Apples/Apple 03831.png,Apple,Total Number of Apples,0,0,1
9310,1,8,15,8840,Apple 03832.png,2025-09-20 19:00:00,2.2479238159321104,/contenidos/archive/Apple/Total Number of Apples/Apple 03832.png,Apple,Total Number of Apples,0,0,1
9311,1,17,26,8841,Apple 03833.png,2025-09-20 14:00:00,2.238350176485669,/contenidos/archive/Apple/Total Number of Apples/Apple 03833.png,Apple,Total Number of Apples,0,0,1
9312,1,29,23,8842,Apple 03834.png,2025-09-26 11:00:00,1.7321507426737963,/contenidos/archive/Apple/Total Number of Apples/Apple 03834.png,Apple,Total Number of Apples,0,0,1
9313,1,18,3,8843,Apple 03835.png,2025-09-08 21:00:00,1.775462268442985,/contenidos/archive/Apple/Total Number of Apples/Apple 03835.png,Apple,Total Number of Apples,0,0,1
9314,1,2,5,8844,Apple 03836.png,2025-09-23 17:00:00,2.177865749275375,/contenidos/archive/Apple/Total Number of Apples/Apple 03836.png,Apple,Total Number of Apples,0,0,1
9315,1,14,23,8845,Apple 03837.png,2025-09-29 12:00:00,2.172972055532598,/contenidos/archive/Apple/Total Number of Apples/Apple 03837.png,Apple,Total Number of Apples,0,0,1
9316,1,23,35,8846,Apple 03838.png,2025-09-24 17:00:00,2.1747359435313456,/contenidos/archive/Apple/Total Number of Apples/Apple 03838.png,Apple,Total Number of Apples,0,0,1
9317,1,24,27,8847,Apple 03839.png,2025-09-05 21:00:00,2.417056901065509,/contenidos/archive/Apple/Total Number of Apples/Apple 03839.png,Apple,Total Number of Apples,0,0,1
9318,1,15,34,8848,Apple 0384.png,2025-09-08 03:00:00,2.0850306207385234,/contenidos/archive/Apple/Total Number of Apples/Apple 0384.png,Apple,Total Number of Apples,0,0,1
9319,1,25,30,8849,Apple 03840.png,2025-09-02 03:00:00,3.015432838088036,/contenidos/archive/Apple/Total Number of Apples/Apple 03840.png,Apple,Total Number of Apples,0,0,1
9320,1,27,26,8850,Apple 03841.png,2025-09-20 03:00:00,1.723452241710809,/contenidos/archive/Apple/Total Number of Apples/Apple 03841.png,Apple,Total Number of Apples,0,0,1
9321,1,32,20,8851,Apple 03842.png,2025-09-08 02:00:00,1.3053526541294669,/contenidos/archive/Apple/Total Number of Apples/Apple 03842.png,Apple,Total Number of Apples,0,0,1
9322,1,3,33,8852,Apple 03843.png,2025-09-09 13:00:00,1.1235378119092867,/contenidos/archive/Apple/Total Number of Apples/Apple 03843.png,Apple,Total Number of Apples,0,0,1
9323,1,2,12,8853,Apple 03844.png,2025-09-12 14:00:00,2.03148334623085,/contenidos/archive/Apple/Total Number of Apples/Apple 03844.png,Apple,Total Number of Apples,0,0,1
9324,1,28,3,8854,Apple 03845.png,2025-09-17 01:00:00,2.7872504246498764,/contenidos/archive/Apple/Total Number of Apples/Apple 03845.png,Apple,Total Number of Apples,0,0,1
9325,1,9,35,8855,Apple 03846.png,2025-09-22 07:00:00,1.7260666686330817,/contenidos/archive/Apple/Total Number of Apples/Apple 03846.png,Apple,Total Number of Apples,0,0,1
9326,1,9,3,8856,Apple 03847.png,2025-09-25 07:00:00,2.12884758404174,/contenidos/archive/Apple/Total Number of Apples/Apple 03847.png,Apple,Total Number of Apples,0,0,1
9327,1,34,22,8857,Apple 03848.png,2025-09-25 06:00:00,1.283665423294584,/contenidos/archive/Apple/Total Number of Apples/Apple 03848.png,Apple,Total Number of Apples,0,0,1
9328,1,9,14,8858,Apple 03849.png,2025-09-04 10:00:00,1.538636310297671,/contenidos/archive/Apple/Total Number of Apples/Apple 03849.png,Apple,Total Number of Apples,0,0,1
9329,1,33,30,8859,Apple 0385.png,2025-09-01 10:00:00,2.1115342287100787,/contenidos/archive/Apple/Total Number of Apples/Apple 0385.png,Apple,Total Number of Apples,0,0,1
9330,1,12,31,8860,Apple 03850.png,2025-09-02 04:00:00,0.8710962419172703,/contenidos/archive/Apple/Total Number of Apples/Apple 03850.png,Apple,Total Number of Apples,0,0,1
9331,1,17,7,8861,Apple 03851.png,2025-09-24 08:00:00,1.9384223199619524,/contenidos/archive/Apple/Total Number of Apples/Apple 03851.png,Apple,Total Number of Apples,0,0,1
9332,1,23,24,8862,Apple 03852.png,2025-09-26 01:00:00,1.6394983722707304,/contenidos/archive/Apple/Total Number of Apples/Apple 03852.png,Apple,Total Number of Apples,0,0,1
9333,1,30,34,8863,Apple 03853.png,2025-09-13 08:00:00,1.7830112072425055,/contenidos/archive/Apple/Total Number of Apples/Apple 03853.png,Apple,Total Number of Apples,0,0,1
9334,1,28,32,8864,Apple 03854.png,2025-09-28 10:00:00,1.329210375790946,/contenidos/archive/Apple/Total Number of Apples/Apple 03854.png,Apple,Total Number of Apples,0,0,1
9335,1,20,12,8865,Apple 03855.png,2025-09-03 08:00:00,1.8617048723729783,/contenidos/archive/Apple/Total Number of Apples/Apple 03855.png,Apple,Total Number of Apples,0,0,1
9336,1,34,27,8866,Apple 03856.png,2025-09-30 19:00:00,2.5920852109323347,/contenidos/archive/Apple/Total Number of Apples/Apple 03856.png,Apple,Total Number of Apples,0,0,1
9337,1,31,12,8867,Apple 03857.png,2025-09-25 00:00:00,1.8605578143464407,/contenidos/archive/Apple/Total Number of Apples/Apple 03857.png,Apple,Total Number of Apples,0,0,1
9338,1,2,21,8868,Apple 03858.png,2025-09-22 01:00:00,2.0924254496977603,/contenidos/archive/Apple/Total Number of Apples/Apple 03858.png,Apple,Total Number of Apples,0,0,1
9339,1,30,15,8869,Apple 03859.png,2025-09-18 20:00:00,1.9296364035777136,/contenidos/archive/Apple/Total Number of Apples/Apple 03859.png,Apple,Total Number of Apples,0,0,1
9340,1,4,1,8870,Apple 0386.png,2025-09-29 20:00:00,1.9177392091849943,/contenidos/archive/Apple/Total Number of Apples/Apple 0386.png,Apple,Total Number of Apples,0,0,1
9341,1,17,23,8871,Apple 03860.png,2025-09-20 17:00:00,1.967869240526675,/contenidos/archive/Apple/Total Number of Apples/Apple 03860.png,Apple,Total Number of Apples,0,0,1
9342,1,33,15,8872,Apple 03861.png,2025-09-25 13:00:00,2.039791030178602,/contenidos/archive/Apple/Total Number of Apples/Apple 03861.png,Apple,Total Number of Apples,0,0,1
9343,1,19,23,8873,Apple 03862.png,2025-09-04 12:00:00,1.976095840141668,/contenidos/archive/Apple/Total Number of Apples/Apple 03862.png,Apple,Total Number of Apples,0,0,1
9344,1,34,7,8874,Apple 03863.png,2025-09-18 05:00:00,1.632796346987694,/contenidos/archive/Apple/Total Number of Apples/Apple 03863.png,Apple,Total Number of Apples,0,0,1
9345,1,30,25,8875,Apple 03864.png,2025-09-05 23:00:00,1.9365015937145345,/contenidos/archive/Apple/Total Number of Apples/Apple 03864.png,Apple,Total Number of Apples,0,0,1
9346,1,10,4,8876,Apple 03865.png,2025-09-21 09:00:00,2.28915022794642,/contenidos/archive/Apple/Total Number of Apples/Apple 03865.png,Apple,Total Number of Apples,0,0,1
9347,1,29,29,8877,Apple 03866.png,2025-09-23 18:00:00,2.4976003580336874,/contenidos/archive/Apple/Total Number of Apples/Apple 03866.png,Apple,Total Number of Apples,0,0,1
9348,1,11,26,8878,Apple 03867.png,2025-09-08 00:00:00,1.044810976234303,/contenidos/archive/Apple/Total Number of Apples/Apple 03867.png,Apple,Total Number of Apples,0,0,1
9349,1,3,17,8879,Apple 03868.png,2025-09-24 11:00:00,2.2030891287265058,/contenidos/archive/Apple/Total Number of Apples/Apple 03868.png,Apple,Total Number of Apples,0,0,1
9350,1,17,31,8880,Apple 03869.png,2025-09-16 06:00:00,1.530685211195795,/contenidos/archive/Apple/Total Number of Apples/Apple 03869.png,Apple,Total Number of Apples,0,0,1
9351,1,32,25,8881,Apple 0387.png,2025-09-07 13:00:00,1.7737698725823712,/contenidos/archive/Apple/Total Number of Apples/Apple 0387.png,Apple,Total Number of Apples,0,0,1
9352,1,33,2,8882,Apple 03870.png,2025-09-10 02:00:00,2.313807280900486,/contenidos/archive/Apple/Total Number of Apples/Apple 03870.png,Apple,Total Number of Apples,0,0,1
9353,1,29,2,8883,Apple 03871.png,2025-09-22 11:00:00,2.3646037459520644,/contenidos/archive/Apple/Total Number of Apples/Apple 03871.png,Apple,Total Number of Apples,0,0,1
9354,1,15,2,8884,Apple 03872.png,2025-09-14 04:00:00,1.6243652362361576,/contenidos/archive/Apple/Total Number of Apples/Apple 03872.png,Apple,Total Number of Apples,0,0,1
9355,1,8,8,8885,Apple 03873.png,2025-09-28 18:00:00,1.6774344166438129,/contenidos/archive/Apple/Total Number of Apples/Apple 03873.png,Apple,Total Number of Apples,0,0,1
9356,1,22,10,8886,Apple 03874.png,2025-09-18 03:00:00,1.927305437268776,/contenidos/archive/Apple/Total Number of Apples/Apple 03874.png,Apple,Total Number of Apples,0,0,1
9357,1,3,23,8887,Apple 03875.png,2025-09-20 22:00:00,2.73992375546177,/contenidos/archive/Apple/Total Number of Apples/Apple 03875.png,Apple,Total Number of Apples,0,0,1
9358,1,24,29,8888,Apple 03876.png,2025-09-25 03:00:00,1.926551381839073,/contenidos/archive/Apple/Total Number of Apples/Apple 03876.png,Apple,Total Number of Apples,0,0,1
9359,1,34,25,8889,Apple 03877.png,2025-09-17 15:00:00,1.7742136479999615,/contenidos/archive/Apple/Total Number of Apples/Apple 03877.png,Apple,Total Number of Apples,0,0,1
9360,1,12,23,8890,Apple 03878.png,2025-09-25 16:00:00,0.8907309137297983,/contenidos/archive/Apple/Total Number of Apples/Apple 03878.png,Apple,Total Number of Apples,0,0,1
9361,1,5,8,8891,Apple 03879.png,2025-09-20 09:00:00,2.1807428241819653,/contenidos/archive/Apple/Total Number of Apples/Apple 03879.png,Apple,Total Number of Apples,0,0,1
9362,1,13,3,8892,Apple 0388.png,2025-09-21 09:00:00,2.5733287200839303,/contenidos/archive/Apple/Total Number of Apples/Apple 0388.png,Apple,Total Number of Apples,0,0,1
9363,1,33,10,8893,Apple 03880.png,2025-09-29 12:00:00,1.4234880641611467,/contenidos/archive/Apple/Total Number of Apples/Apple 03880.png,Apple,Total Number of Apples,0,0,1
9364,1,12,8,8894,Apple 03881.png,2025-09-09 18:00:00,1.9514718344150408,/contenidos/archive/Apple/Total Number of Apples/Apple 03881.png,Apple,Total Number of Apples,0,0,1
9365,1,15,32,8895,Apple 03882.png,2025-09-14 06:00:00,2.638419150804137,/contenidos/archive/Apple/Total Number of Apples/Apple 03882.png,Apple,Total Number of Apples,0,0,1
9366,1,1,11,8896,Apple 03883.png,2025-09-29 03:00:00,3.0720538863723617,/contenidos/archive/Apple/Total Number of Apples/Apple 03883.png,Apple,Total Number of Apples,0,0,1
9367,1,32,21,8897,Apple 03884.png,2025-09-26 17:00:00,1.9956295012773784,/contenidos/archive/Apple/Total Number of Apples/Apple 03884.png,Apple,Total Number of Apples,0,0,1
9368,1,4,27,8898,Apple 03885.png,2025-09-15 07:00:00,,/contenidos/archive/Apple/Total Number of Apples/Apple 03885.png,Apple,Total Number of Apples,0,0,1
9369,1,32,16,8899,Apple 03886.png,2025-09-19 21:00:00,1.8920320869335576,/contenidos/archive/Apple/Total Number of Apples/Apple 03886.png,Apple,Total Number of Apples,0,0,1
9370,1,20,35,8900,Apple 03887.png,2025-09-12 02:00:00,1.9639567021441424,/contenidos/archive/Apple/Total Number of Apples/Apple 03887.png,Apple,Total Number of Apples,0,0,1
9371,1,33,22,8901,Apple 03888.png,2025-09-30 01:00:00,2.075305862641297,/contenidos/archive/Apple/Total Number of Apples/Apple 03888.png,Apple,Total Number of Apples,0,0,1
9372,1,14,30,8902,Apple 03889.png,2025-09-05 17:00:00,1.801101481990497,/contenidos/archive/Apple/Total Number of Apples/Apple 03889.png,Apple,Total Number of Apples,0,0,1
9373,1,14,24,8903,Apple 0389.png,2025-09-04 08:00:00,1.7796943228204989,/contenidos/archive/Apple/Total Number of Apples/Apple 0389.png,Apple,Total Number of Apples,0,0,1
9374,1,32,1,8904,Apple 03890.png,2025-09-30 02:00:00,1.9822863746379744,/contenidos/archive/Apple/Total Number of Apples/Apple 03890.png,Apple,Total Number of Apples,0,0,1
9375,1,19,27,8905,Apple 03891.png,2025-09-25 03:00:00,1.847814450899372,/contenidos/archive/Apple/Total Number of Apples/Apple 03891.png,Apple,Total Number of Apples,0,0,1
9376,1,14,1,8906,Apple 03892.png,2025-09-09 19:00:00,1.7270768012920563,/contenidos/archive/Apple/Total Number of Apples/Apple 03892.png,Apple,Total Number of Apples,0,0,1
9377,1,15,13,8907,Apple 03893.png,2025-09-30 01:00:00,2.0030884410822605,/contenidos/archive/Apple/Total Number of Apples/Apple 03893.png,Apple,Total Number of Apples,0,0,1
9378,1,22,21,8908,Apple 03894.png,2025-10-01 03:00:00,2.3649858863276965,/contenidos/archive/Apple/Total Number of Apples/Apple 03894.png,Apple,Total Number of Apples,0,0,1
9379,1,19,30,8909,Apple 03895.png,2025-09-07 20:00:00,,/contenidos/archive/Apple/Total Number of Apples/Apple 03895.png,Apple,Total Number of Apples,0,0,1
9380,1,30,28,8910,Apple 03896.png,2025-09-20 16:00:00,2.392895582580425,/contenidos/archive/Apple/Total Number of Apples/Apple 03896.png,Apple,Total Number of Apples,0,0,1
9381,1,25,16,8911,Apple 03897.png,2025-09-16 16:00:00,2.4332622000019963,/contenidos/archive/Apple/Total Number of Apples/Apple 03897.png,Apple,Total Number of Apples,0,0,1
9382,1,17,29,8912,Apple 03898.png,2025-09-16 07:00:00,1.4449207350072195,/contenidos/archive/Apple/Total Number of Apples/Apple 03898.png,Apple,Total Number of Apples,0,0,1
9383,1,29,3,8913,Apple 03899.png,2025-09-02 20:00:00,1.6272470209511545,/contenidos/archive/Apple/Total Number of Apples/Apple 03899.png,Apple,Total Number of Apples,0,0,1
9384,1,33,35,8914,Apple 039.png,2025-09-01 13:00:00,1.6518585108643031,/contenidos/archive/Apple/Total Number of Apples/Apple 039.png,Apple,Total Number of Apples,0,0,1
9385,1,31,25,8915,Apple 0390.png,2025-09-22 19:00:00,2.6851902224689583,/contenidos/archive/Apple/Total Number of Apples/Apple 0390.png,Apple,Total Number of Apples,0,0,1
