id,id_cliente,id_producto,precio_venta,tiempo_venta,peso,cliente
2181,20,2181,2.3647273591610944,2025-09-17 06:00:00,298.90813581155567,Distribuciones del Sol
2182,31,2182,1.9416970139242955,2025-09-12 17:00:00,343.33677290564583,EcoTienda
2183,23,2183,3.1016166166327017,2025-09-22 05:00:00,181.20040605228763,SuperAhorro Express
2184,33,2184,2.3304622287916925,2025-09-19 05:00:00,254.90628446268985,MaxiDescuentos
2185,17,2185,3.950109022729883,2025-09-04 14:00:00,277.09374542007527,El Bazar de la Comida
2186,9,2186,4.814463519644283,2025-09-01 17:00:00,313.0802862989346,Tienda Familiar
2187,13,2187,3.2167140250197925,2025-09-02 17:00:00,331.05140643632404,La Gran Cosecha
2188,29,2188,2.8961734616377903,2025-09-05 00:00:00,150.467842956859,MaxiDescuentos
2189,15,2189,3.828277264027519,2025-09-22 16:00:00,291.99899857875573,La Ruta del Sabor
2190,22,2190,4.094410647636643,2025-09-27 13:00:00,179.84804818413403,CompraMaestra
2191,3,2191,4.021364401964549,2025-09-29 08:00:00,254.90119067940796,Supermercados del Valle
2192,20,2192,3.700340772335066,2025-09-06 14:00:00,375.4405615412231,SuperAhorro Express
2193,19,2193,3.625780811110081,2025-09-13 12:00:00,229.24429111179936,Tienda Selecta
2194,13,2194,4.417843238138252,2025-09-07 15:00:00,-19.65117157758607,La Gran Cosecha
2195,30,2195,3.385750802599672,2025-09-19 20:00:00,260.02394047867784,EcoMercado Sostenible
2196,4,2196,3.531879644870047,2025-09-15 13:00:00,157.17454485885312,Tienda Familiar
2197,10,2197,3.197053461102398,2025-09-19 02:00:00,122.06412250231278,MaxiDescuentos
2198,15,2198,5.091217130521835,2025-10-01 00:00:00,374.2396438488968,SuperAhorro Express
2199,34,2199,4.335833857286913,2025-09-09 16:00:00,391.5863641803944,SuperEconómico
2200,19,2200,3.9780667288970175,2025-09-22 15:00:00,178.12756638166258,CompraRápida
2201,4,2201,2.3267602848401387,2025-09-28 18:00:00,292.92250357024284,Tienda Familiar
2202,19,2202,3.558699368028316,2025-09-28 22:00:00,404.9381507914405,Comercial Fresco
2203,3,2203,3.032006682680484,2025-09-13 04:00:00,260.2308799929316,Supermercados del Valle
2204,29,2204,3.5822364392793378,2025-09-30 14:00:00,189.7163931303841,MaxiAlimentos
2205,30,2205,4.249308153673157,2025-09-02 17:00:00,234.4799267858208,SuperValle Verde
2206,18,2206,3.400602567746289,2025-09-24 13:00:00,354.370481793212,Tienda Familiar
2207,16,2207,3.084299983475256,2025-09-10 04:00:00,377.928222421904,Alimentación Total
2208,32,2208,3.5442538800497223,2025-09-04 01:00:00,492.31553325122746,MegaAhorro
2209,23,2209,3.5876803537100974,2025-09-18 14:00:00,374.380927347396,Alimentación Total
2210,8,2210,3.264189908128739,2025-09-24 21:00:00,266.15463392628806,Mercado del Barrio
2211,22,2211,3.858442453910878,2025-09-05 17:00:00,263.19306012642306,Supermercados del Valle
2212,25,2212,3.314979550301045,2025-09-23 09:00:00,274.6121782312683,Distribuidora Nacional
2213,9,2213,3.557052937826991,2025-09-26 17:00:00,377.1927022857761,Alimentación Total
2214,8,2214,3.4242824506271843,2025-09-01 06:00:00,239.8468985023769,Mercado del Barrio
2215,3,2215,2.0821182267646425,2025-09-19 14:00:00,209.5998463436856,Supermercados del Valle
2216,34,2216,3.8252270604288574,2025-09-26 05:00:00,200.1844832213956,Comercial Fresco
2217,7,2217,3.61594217993291,2025-09-19 15:00:00,280.0887544436259,MaxiDescuentos
2218,19,2218,2.9889945137914697,2025-09-10 11:00:00,334.4943844246656,CompraMaestra
2219,19,2219,4.347463590543805,2025-09-07 03:00:00,191.52426727951644,Almacén Estrella
2220,4,2220,3.8824407336359705,2025-09-29 00:00:00,372.3513616145443,Tienda Familiar
2221,23,2221,5.000648206156527,2025-09-04 23:00:00,253.56825501085092,EcoTienda
2222,16,2222,3.791963630187391,2025-09-08 22:00:00,314.9768524091544,CompraMaestra
2223,17,2223,2.9871588953412958,2025-09-11 11:00:00,371.4396997052928,El Bazar de la Comida
2224,33,2224,4.273581002207541,2025-09-28 20:00:00,242.7041787985572,Delicias del Campo
2225,12,2225,,2025-09-07 03:00:00,308.79467572002096,La Tienda Justa
2226,3,2226,2.5795487066267317,2025-09-14 05:00:00,286.47214936270854,Supermercados del Valle
2227,22,2227,5.301796177058826,2025-09-15 04:00:00,279.791232670656,Alimentación Total
2228,33,2228,3.623244492474707,2025-09-12 14:00:00,165.70271308804996,Distribuciones del Sol
2229,2,2229,2.6293357301788687,2025-09-17 06:00:00,438.9160049345011,La Tienda Justa
2230,32,2230,3.824178936511233,2025-09-10 02:00:00,399.2904914849156,Distribuciones del Sol
2231,4,2231,3.413819484697832,2025-09-08 01:00:00,275.66016682567545,La Tienda Justa
2232,17,2232,3.3050661301037545,2025-09-20 23:00:00,317.41095780346046,EcoTienda
2233,12,2233,3.307478869018718,2025-09-13 23:00:00,352.2870299617467,Mercado del Barrio
2234,8,2234,4.677132272168366,2025-09-30 16:00:00,307.6725205630097,Mercado del Barrio
2235,26,2235,3.421075561994165,2025-09-19 02:00:00,387.8792619916012,Comercial Fresco
2236,12,2236,2.871086276867284,2025-09-07 21:00:00,287.8228043613452,La Ruta del Sabor
2237,3,2237,3.9674544872461697,2025-09-03 00:00:00,168.54838672734004,Supermercados del Valle
2238,34,2238,1.8356743647065956,2025-09-22 20:00:00,396.43574698878206,La Tienda Justa
2239,16,2239,3.3961487293303407,2025-09-09 07:00:00,165.92783393753086,EcoTienda
2240,28,2240,2.590099781437903,2025-09-15 01:00:00,253.83729932164303,EcoTienda
2241,3,2241,3.043446585264703,2025-09-10 16:00:00,401.6390984948747,Supermercados del Valle
2242,17,2242,4.017239928990696,2025-09-17 02:00:00,353.5662428201439,El Bazar de la Comida
2243,11,2243,4.752570724503984,2025-09-24 14:00:00,8.996282476620024,MaxiDescuentos
2244,20,2244,4.184699405128511,2025-09-12 14:00:00,203.3520607060113,Distribuciones del Sol
2245,3,2245,2.5115188099653825,2025-09-19 06:00:00,211.6123926109768,Supermercados del Valle
2246,12,2246,1.5612802962453924,2025-09-22 15:00:00,512.9122098840432,La Ruta del Sabor
2247,25,2247,3.2046284661496074,2025-09-10 01:00:00,157.3524970372641,Distribuidora Nacional
2248,2,2248,2.881030703625869,2025-09-20 18:00:00,297.17961245429615,La Tienda Justa
2249,27,2249,3.74701258481026,2025-09-03 09:00:00,171.72306743553767,EcoTienda
2250,29,2250,3.8689930366994343,2025-09-20 16:00:00,184.24373658312845,Distribuciones del Sol
2251,12,2251,3.110454649865124,2025-09-02 20:00:00,292.1946871911159,La Ruta del Sabor
2252,14,2252,2.381856409418435,2025-09-06 00:00:00,322.38284156320026,Alimentación Total
2253,1,2253,3.127774515179426,2025-09-28 02:00:00,355.1028412650324,CompraMaestra
2254,34,2254,4.021232257123642,2025-09-19 08:00:00,308.0185363104271,MaxiDescuentos
2255,28,2255,1.7560729691882269,2025-09-27 21:00:00,190.8894746771445,Alimentación Total
2256,9,2256,3.029748487492811,2025-09-08 05:00:00,309.5567431774868,SuperEconómico
2257,22,2257,3.9041491534661175,2025-09-21 09:00:00,278.6530385066886,MegaCompra
2258,28,2258,4.502424107818573,2025-09-04 16:00:00,355.8566042007066,MaxiAlimentos
2259,21,2259,2.690561339664556,2025-09-21 03:00:00,267.6977646251837,Mercado Fresco XYZ
2260,2,2260,2.735610048884451,2025-09-08 05:00:00,309.292907913573,La Tienda Justa
2261,33,2261,4.220124482473901,2025-09-03 20:00:00,190.8289379000597,MegaAhorro
2262,21,2262,3.545420789999758,2025-09-23 22:00:00,342.1706845158836,Mercado Fresco XYZ
2263,20,2263,3.364961190236402,2025-09-29 07:00:00,449.0901252111063,Distribuciones del Sol
2264,4,2264,3.6516316756185527,2025-09-12 09:00:00,399.2877161145791,Tienda Familiar
2265,9,2265,2.181028609990329,2025-09-27 22:00:00,238.7260284495068,Alimentación Total
2266,27,2266,3.253616533923169,2025-09-14 23:00:00,182.79877766100304,Tienda Familiar
2267,1,2267,1.9936864529505285,2025-09-28 00:00:00,294.6087449869557,CompraMaestra
2268,33,2268,4.502790013397174,2025-09-17 02:00:00,264.85000809259043,Distribuciones del Sol
2269,5,2269,3.106941780264022,2025-09-16 14:00:00,412.99709450106434,SuperEconómico
2270,5,2270,3.653920581142589,2025-09-27 12:00:00,334.94732390197964,SuperEconómico
2271,1,2271,3.186338138230881,2025-09-27 18:00:00,176.08250583217344,CompraMaestra
2272,2,2272,3.468368699018586,2025-09-24 20:00:00,337.0853145137552,La Tienda Justa
2273,13,2273,3.889803479062479,2025-09-06 16:00:00,295.2635423532691,Alimentación Total
2274,26,2274,4.046649952379269,2025-09-29 02:00:00,362.8655902601329,Delicias del Campo
2275,15,2275,3.899384719405971,2025-09-21 16:00:00,76.51059081270702,EcoMercado Sostenible
2276,11,2276,3.248287423019488,,382.9093252164597,CompraRápida
2277,17,2277,2.7015066872847884,2025-09-04 00:00:00,196.9583630130669,El Bazar de la Comida
2278,18,2278,2.961887519622328,2025-09-16 16:00:00,247.38094905126783,SuperMercado Ideal
2279,20,2279,4.166992336808093,2025-09-26 03:00:00,365.9930979944888,Distribuciones del Sol
2280,16,2280,2.48757814113746,2025-09-18 20:00:00,370.7812690219941,EcoTienda
2281,25,2281,2.4970401025381177,2025-09-22 12:00:00,310.7319737630085,Distribuidora Nacional
2282,26,2282,3.968082327051512,2025-09-13 04:00:00,-23.47302465039525,Distribuciones del Sol
2283,29,2283,3.543340010467709,2025-09-18 09:00:00,363.598006604072,Central de Abastos Central
2284,6,2284,3.4632635180081186,2025-09-13 09:00:00,242.18358637476888,Tienda Selecta
2285,2,2285,2.1781443770737448,2025-09-23 15:00:00,266.8578358573478,La Tienda Justa
2286,9,2286,3.059801889966366,2025-09-29 09:00:00,375.2846038613502,Alimentación Total
2287,18,2287,2.468073863409307,2025-09-30 03:00:00,275.358351543218,Tienda Familiar
2288,31,2288,4.34456166372953,2025-09-21 20:00:00,208.6908983088914,EcoMercado Sostenible
2289,34,2289,3.943738186904648,2025-09-09 01:00:00,267.93561777253547,Tienda Familiar
2290,6,2290,3.06244654974954,2025-09-03 20:00:00,197.39762138740548,Tienda Selecta
2291,29,2291,3.3055214048860364,2025-09-09 12:00:00,205.1706450158381,Tienda Selecta
2292,15,2292,3.1830360494098477,2025-09-02 15:00:00,325.68978676386723,EcoMercado Sostenible
2293,15,2293,4.024706694935103,2025-09-17 07:00:00,328.8025342790089,Almacén Estrella
2294,25,2294,3.270013474502566,2025-09-13 15:00:00,297.68770885811,La Tienda Justa
2295,34,2295,3.951851201231926,2025-09-28 01:00:00,195.6593672003711,Almacén Estrella
2296,3,2296,2.8376633011399024,2025-09-03 10:00:00,254.6049410589052,Supermercados del Valle
2297,13,2297,3.84502500232868,2025-09-27 18:00:00,370.9934135368337,La Gran Cosecha
2298,6,2298,3.847070177471732,2025-09-27 15:00:00,521.5618260303174,Tienda Selecta
2299,14,2299,3.1124741054180385,2025-09-26 01:00:00,374.9380767430991,SuperAhorro Express
2300,26,2300,5.260861778951843,2025-09-11 09:00:00,53.11654803856652,MegaCompra
2301,22,2301,2.408908863828363,2025-09-07 11:00:00,460.03840453542057,MegaCompra
2302,9,2302,3.6928482019331272,2025-09-18 22:00:00,279.58892378735584,Alimentación Total
2303,15,2303,4.027348835062674,2025-09-10 04:00:00,150.77851165650566,Almacén Estrella
2304,32,2304,3.696229508697303,2025-09-04 14:00:00,167.001618337771,MegaAhorro
2305,7,2305,2.945023417184286,2025-09-15 12:00:00,418.97739175494775,MaxiDescuentos
2306,4,2306,4.730642824099512,2025-09-23 05:00:00,363.3148936641313,Tienda Familiar
2307,29,2307,2.704519317268079,2025-09-20 01:00:00,165.26913111727018,Central de Abastos Central
2308,26,2308,4.508809816968361,2025-09-04 09:00:00,500.3500127744102,SuperEconómico
2309,22,2309,3.885101695258325,2025-09-29 22:00:00,252.0142726440513,Alimentación Total
2310,23,2310,3.6902850918202272,2025-09-14 03:00:00,211.98103964296232,EcoMercado Sostenible
2311,6,2311,4.036358595257596,2025-09-30 15:00:00,239.18730030616945,Tienda Selecta
2312,32,2312,3.459144634783224,2025-09-05 05:00:00,321.8647104114158,MegaAhorro
2313,13,2313,3.11876910535639,2025-09-08 17:00:00,309.5674504617364,Almacén Estrella
2314,21,2314,3.498245262561674,2025-09-18 18:00:00,434.3103564161965,Mercado Fresco XYZ
2315,26,2315,2.190788737722069,2025-09-02 11:00:00,134.88571099069165,SuperOfertas Plus
2316,1,2316,2.2200483137683795,2025-09-13 16:00:00,365.83104079209454,CompraMaestra
2317,25,2317,3.0715410663892184,2025-09-30 23:00:00,271.8854636742148,El Bazar de la Comida
2318,3,2318,3.4842254994751167,2025-09-02 12:00:00,260.87444907192275,Supermercados del Valle
2319,3,2319,3.4648494935597576,2025-09-29 20:00:00,285.39149837183913,Supermercados del Valle
2320,13,2320,3.668598373306079,2025-09-18 17:00:00,291.646690148778,La Gran Cosecha
2321,14,2321,1.9612030536216936,2025-09-16 22:00:00,127.121141998776,SuperAhorro Express
2322,26,2322,3.621590854807476,2025-09-13 11:00:00,183.9994845486764,El Bazar de la Comida
2323,13,2323,2.897986410865894,2025-09-24 21:00:00,368.0718731692026,La Gran Cosecha
2324,20,2324,4.976037489815039,2025-09-30 02:00:00,205.92691325026445,Distribuciones del Sol
2325,25,2325,3.990463416942655,2025-09-19 12:00:00,377.4588738365795,Distribuidora Nacional
2326,25,2326,3.2100558362915352,2025-09-15 21:00:00,236.3889004706164,La Tienda Justa
2327,33,2327,2.8027986944698697,2025-09-02 19:00:00,439.13215311562936,Tienda Selecta
2328,23,2328,4.251696768365295,2025-09-25 11:00:00,329.29043576665106,Tienda Familiar
2329,15,2329,3.698979578986562,2025-09-15 14:00:00,361.4931864194743,EcoMercado Sostenible
2330,6,2330,2.863408432684147,2025-09-29 01:00:00,259.33882445082605,Tienda Selecta
2331,15,2331,2.159704727179614,2025-09-11 09:00:00,490.9431788920606,EcoMercado Sostenible
2332,29,2332,4.47650821881933,2025-09-21 17:00:00,276.3653968954297,SuperEconómico
2333,10,2333,3.7902825937275857,2025-09-18 00:00:00,421.4225299331454,Almacén Estrella
2334,34,2334,4.045386419697994,2025-09-30 02:00:00,225.18514707024295,SuperAhorro Express
2335,9,2335,2.938676293045808,2025-09-21 14:00:00,303.44114905749484,Alimentación Total
2336,11,2336,3.9761209604319,2025-09-21 18:00:00,191.23321378328305,CompraRápida
2337,3,2337,3.817813826050823,2025-09-19 06:00:00,310.49100217150004,Supermercados del Valle
2338,31,2338,4.466132233209897,2025-10-01 06:00:00,275.8136266974085,Distribuidora Alfa
2339,27,2339,3.007825725885315,2025-09-30 08:00:00,363.5535762496188,Distribuidora Gourmet
2340,25,2340,3.709522684249808,2025-09-18 07:00:00,220.01068566156687,Distribuidora Nacional
2341,13,2341,3.8584195748402337,2025-09-06 06:00:00,318.29593622076646,La Ruta del Sabor
2342,13,2342,3.56374283264958,2025-09-30 11:00:00,344.2023839583282,La Gran Cosecha
2343,12,2343,3.823377852838508,2025-09-15 19:00:00,415.6546517435264,La Ruta del Sabor
2344,8,2344,3.949296813286431,2025-09-22 06:00:00,354.1270566849986,Mercado del Barrio
2345,26,2345,3.5064054292948628,2025-09-22 17:00:00,248.350591259578,Delicias del Campo
2346,10,2346,4.52998177093917,2025-09-16 07:00:00,461.3557932582368,Almacén Estrella
2347,21,2347,2.495086927227666,2025-09-08 21:00:00,262.7418060823411,EcoMercado Sostenible
2348,16,2348,2.514150517677048,2025-09-18 16:00:00,470.40472483869655,Supermercados del Valle
2349,14,2349,3.987667191326767,2025-09-18 15:00:00,241.51032867170665,MaxiDescuentos
2350,13,2350,3.3310217583220103,2025-09-05 22:00:00,341.8539280341325,SuperEconómico
2351,8,2351,1.5409277749902113,2025-09-07 19:00:00,398.1252108652369,Mercado del Barrio
2352,30,2352,2.5516826992911747,2025-09-23 12:00:00,349.1284210807913,Distribuidora Nacional
2353,11,2353,4.052797302042007,2025-09-14 13:00:00,325.73275556834767,CompraRápida
2354,5,2354,3.372639944252223,2025-09-08 15:00:00,351.0959112202976,SuperEconómico
2355,27,2355,4.338435603629485,2025-09-04 03:00:00,317.46665522026365,SuperMercado Ideal
2356,21,2356,3.063502233284724,2025-09-19 22:00:00,264.091245057082,Mercado Fresco XYZ
2357,4,2357,3.048217969505737,2025-09-12 05:00:00,300.9747465118452,Tienda Familiar
2358,3,2358,2.3631206931583035,2025-10-01 02:00:00,181.14687085714576,Supermercados del Valle
2359,26,2359,2.659145391603463,2025-09-16 22:00:00,373.5615636496448,Delicias del Campo
2360,29,2360,4.980543593802656,2025-09-16 07:00:00,289.0383137698915,Comercial Fresco
2361,24,2361,3.3147572793876674,2025-09-15 08:00:00,347.204976895996,Distribuidora Gourmet
2362,24,2362,2.756536001363332,2025-09-17 20:00:00,439.1043377418906,Distribuidora Gourmet
2363,33,2363,1.8471045354353657,2025-09-18 20:00:00,192.6729083663604,Alimentos Premium
2364,12,2364,3.441260012471534,2025-09-04 04:00:00,336.03290359468014,Tienda Familiar
2365,11,2365,2.6982671354863355,2025-09-11 12:00:00,255.94245908162543,CompraRápida
2366,14,2366,2.497570752187549,2025-09-05 00:00:00,350.56196773885245,La Tienda Justa
2367,13,2367,4.009127304043439,2025-09-04 20:00:00,163.67687050015644,La Gran Cosecha
2368,10,2368,4.4858618103739865,2025-09-22 13:00:00,325.1250609411955,Almacén Estrella
2369,1,2369,4.389238110282732,2025-09-22 14:00:00,176.52795427465838,CompraMaestra
2370,9,2370,4.221664298879068,2025-09-15 02:00:00,445.6567442344752,Alimentación Total
2371,12,2371,2.5900545937402457,2025-09-05 19:00:00,308.4273845608657,La Ruta del Sabor
2372,26,2372,3.819178208390354,2025-09-15 04:00:00,218.14642497179335,Delicias del Campo
2373,32,2373,1.490214720752348,2025-09-26 07:00:00,302.8320854910658,MegaAhorro
2374,15,2374,4.975643312813622,2025-09-18 01:00:00,305.9102251736458,EcoMercado Sostenible
2375,2,2375,3.640747623485295,2025-09-29 00:00:00,392.6151022874648,La Tienda Justa
2376,9,2376,3.4284858044431945,2025-09-25 17:00:00,281.3760995943225,Alimentación Total
2377,25,2377,3.278269873081905,2025-09-16 10:00:00,380.3834500150832,SuperMercado Ideal
2378,32,2378,2.9381996882736456,2025-09-23 13:00:00,173.9497524299932,MegaCompra
2379,9,2379,4.409878261405747,2025-09-03 19:00:00,186.82426451567676,Alimentación Total
2380,31,2380,3.686200150771268,2025-09-23 12:00:00,583.5443994062255,SuperOfertas Plus
2381,25,2381,3.880940326489553,2025-09-23 13:00:00,312.652419048169,CompraMaestra
2382,18,2382,3.428121296840384,2025-09-13 04:00:00,98.76373506265946,Almacén Estrella
2383,26,2383,2.421103084339649,2025-10-01 03:00:00,404.7076177030269,La Tienda Justa
2384,28,2384,4.381226494964455,2025-09-24 01:00:00,102.88390150120216,MaxiAlimentos
2385,10,2385,2.15148627057306,2025-09-06 09:00:00,479.1737120449265,Almacén Estrella
2386,18,2386,3.24122485759576,2025-09-23 19:00:00,353.3260735128353,CompraMaestra
2387,18,2387,4.002791657603527,2025-09-04 15:00:00,359.57665328420154,SuperMercado Ideal
2388,19,2388,2.5463913856242253,,129.9367901747748,Comercial Fresco
2389,22,2389,3.480397172824931,2025-09-27 02:00:00,346.556480907144,MegaCompra
2390,23,2390,3.824330811141854,2025-09-03 18:00:00,142.78067403205642,Supermercados del Valle
2391,26,2391,4.458044954705421,2025-09-09 16:00:00,326.96802456478264,Tienda Familiar
2392,8,2392,3.493025226022307,2025-09-10 05:00:00,156.09263806680949,CompraMaestra
2393,19,2393,3.685787161776135,2025-09-03 03:00:00,414.905599746163,La Ruta del Sabor
2394,28,2394,3.8800360955601008,2025-09-20 11:00:00,276.8485157081215,Delicias del Campo
2395,17,2395,3.913946288064865,2025-09-30 17:00:00,440.1792860849732,SuperEconómico
2396,17,2396,5.172838857342572,2025-09-29 14:00:00,132.61774844966828,El Bazar de la Comida
2397,34,2397,4.4935059277572895,2025-09-15 06:00:00,230.44249666816643,MegaAhorro
2398,7,2398,3.761184913947609,2025-09-19 03:00:00,170.99480670801307,MaxiDescuentos
2399,26,2399,3.9253101081821007,2025-09-16 11:00:00,73.10690352818406,MaxiDescuentos
2400,10,2400,4.23994726518434,2025-09-09 19:00:00,388.2343945268567,Almacén Estrella
2401,34,2401,2.502527331827503,2025-09-16 14:00:00,343.2102429784046,Delicias del Campo
2402,32,2402,3.392672294663557,2025-09-07 21:00:00,319.1580591050327,SuperEconómico
2403,5,2403,2.322978746009208,2025-09-10 10:00:00,344.8881044762432,SuperEconómico
2404,16,2404,3.2305511412196277,2025-09-27 03:00:00,611.1396327302364,EcoTienda
2405,24,2405,3.1444135880027675,2025-09-11 13:00:00,167.8338926031194,SuperMercado Ideal
2406,18,2406,4.592214032078085,2025-09-06 15:00:00,211.63096454712957,SuperMercado Ideal
2407,27,2407,,2025-09-10 18:00:00,244.4998452778508,La Canasta Feliz
2408,34,2408,3.411997573523948,2025-09-06 02:00:00,369.46304598664864,La Canasta Feliz
2409,12,2409,3.518403502381556,2025-09-25 14:00:00,348.74670357255235,La Ruta del Sabor
2410,26,2410,3.7011290952130262,2025-09-23 12:00:00,279.1292880719591,Almacén Estrella
2411,31,2411,3.223345316787088,2025-09-03 21:00:00,55.244757567149975,EcoMercado Sostenible
2412,14,2412,3.653068531176287,2025-09-19 08:00:00,258.0089745758794,SuperAhorro Express
2413,33,2413,,2025-09-21 10:00:00,463.22995197394766,EcoMercado Sostenible
2414,21,2414,3.944093450468888,2025-09-10 01:00:00,286.3774354115026,SuperEconómico
2415,26,2415,2.8433632077368087,2025-09-28 21:00:00,315.36640922138355,EcoMercado Sostenible
2416,21,2416,2.130057865798611,2025-09-05 19:00:00,143.94568654061032,SuperAhorro Express
2417,19,2417,3.4377755298775776,2025-09-15 05:00:00,270.5146619171898,Comercial Fresco
2418,5,2418,2.5164686687067306,2025-09-28 20:00:00,317.28366152113495,SuperEconómico
2419,13,2419,4.307454153301787,2025-09-08 14:00:00,348.7253011781712,Mercado del Barrio
2420,5,2420,3.8921009891529006,2025-09-21 19:00:00,318.98537505129195,SuperEconómico
2421,18,2421,2.884816887533828,2025-09-29 08:00:00,260.9503736340206,EcoMercado Sostenible
2422,2,2422,4.163248269622348,2025-09-03 15:00:00,177.8126591985752,La Tienda Justa
2423,23,2423,4.786685572935131,2025-09-10 10:00:00,208.67601287884185,SuperEconómico
2424,3,2424,5.015815361987485,2025-09-30 12:00:00,274.58953358988373,Supermercados del Valle
2425,28,2425,2.942157623604031,2025-09-13 21:00:00,473.2708033191835,MaxiAlimentos
2426,2,2426,4.094636425924127,2025-09-25 00:00:00,259.09050143531346,La Tienda Justa
2427,26,2427,2.696023040824857,2025-09-22 00:00:00,246.58815647510312,La Ruta del Sabor
2428,22,2428,3.339239487195446,2025-09-30 07:00:00,258.888906375848,MegaCompra
2429,31,2429,3.711350428645319,2025-09-08 04:00:00,317.55958289856915,Mercado del Barrio
2430,33,2430,2.362611739941802,2025-09-19 17:00:00,150.7327498569678,Tienda Selecta
2431,30,2431,2.9101073084590245,2025-09-29 23:00:00,391.5129992653314,EcoTienda
2432,5,2432,2.396737562742796,2025-09-28 08:00:00,45.89860399888451,SuperEconómico
2433,10,2433,3.5047134665009816,2025-09-07 05:00:00,444.1982987624709,Almacén Estrella
2434,4,2434,3.458584378159224,2025-09-06 02:00:00,416.0691798774725,Tienda Familiar
2435,18,2435,3.4581308126337813,2025-09-07 18:00:00,375.9807163826677,SuperMercado Ideal
2436,16,2436,3.1470041335150083,2025-09-21 13:00:00,315.5957492298577,EcoTienda
2437,25,2437,4.681931880088608,2025-09-30 14:00:00,224.6533771938304,Distribuidora Nacional
2438,23,2438,3.811745430179122,2025-09-12 04:00:00,335.56420295683466,SuperOfertas Plus
2439,25,2439,4.108724165741789,2025-09-24 19:00:00,160.85530318950617,Distribuidora Nacional
2440,31,2440,2.9621110620428963,2025-09-20 03:00:00,350.3244438899635,Distribuidora Alfa
2441,10,2441,2.7639200186610027,2025-09-04 10:00:00,180.69335663078053,Almacén Estrella
2442,27,2442,4.052377696682878,2025-09-24 23:00:00,322.91102138456887,La Canasta Feliz
2443,14,2443,4.376867085348826,2025-09-23 05:00:00,386.550508219746,SuperAhorro Express
2444,10,2444,3.4174845274134578,2025-09-09 03:00:00,312.20990161283896,Almacén Estrella
2445,21,2445,4.9619510756949925,2025-09-25 20:00:00,273.4176059677052,Mercado Fresco XYZ
2446,10,2446,3.9430017524327896,2025-09-02 04:00:00,278.3427561563222,Almacén Estrella
2447,11,2447,2.9456681531379587,2025-09-21 14:00:00,236.71052303137128,CompraRápida
2448,19,2448,3.693863024141375,2025-09-08 05:00:00,362.4935737206961,Comercial Fresco
2449,3,2449,3.2184791516777125,2025-09-05 12:00:00,331.891902610417,Supermercados del Valle
2450,28,2450,2.7493566791729283,2025-09-04 23:00:00,436.2145858942955,MaxiAlimentos
2451,17,2451,3.766786823728269,2025-09-05 02:00:00,166.54193972726355,El Bazar de la Comida
2452,22,2452,4.52411757115096,2025-09-06 01:00:00,279.98606547991704,MegaCompra
2453,4,2453,3.0206455970555304,2025-09-23 09:00:00,379.9980545067261,Tienda Familiar
2454,31,2454,2.4835975813632203,2025-09-28 15:00:00,70.42291610333967,Distribuidora Alfa
2455,32,2455,4.229126260373898,2025-09-20 07:00:00,356.7391092568507,MegaAhorro
2456,33,2456,2.9974879050827443,2025-09-29 12:00:00,112.27866942412822,Alimentos Premium
2457,29,2457,3.8955340713870106,2025-09-15 16:00:00,186.99685868094204,Central de Abastos Central
2458,30,2458,4.43379407348476,2025-09-09 02:00:00,182.0488745515142,SuperValle Verde
2459,10,2459,3.906075356581585,2025-09-11 11:00:00,167.36496569715678,Almacén Estrella
2460,8,2460,4.099158542265916,2025-09-15 07:00:00,364.3910092778045,Mercado del Barrio
2461,29,2461,3.993166386192756,2025-09-30 13:00:00,341.6494467837336,Central de Abastos Central
2462,17,2462,3.3692664354844752,2025-09-25 12:00:00,162.19607879171252,El Bazar de la Comida
2463,19,2463,3.648792798156254,2025-09-29 19:00:00,354.5683974880637,Comercial Fresco
2464,3,2464,2.975933483443177,2025-09-10 05:00:00,172.08137144156683,Supermercados del Valle
2465,23,2465,4.490997506021154,2025-09-28 17:00:00,484.1413250670489,SuperOfertas Plus
2466,6,2466,2.4073510773099924,2025-09-27 12:00:00,385.71115352173496,Tienda Selecta
2467,27,2467,2.9581595804216976,2025-09-25 13:00:00,498.46824639672514,La Canasta Feliz
2468,25,2468,3.4814304370831683,2025-09-11 06:00:00,248.7852698575914,Distribuidora Nacional
2469,21,2469,2.558407722748508,2025-09-07 14:00:00,493.296371645292,Mercado Fresco XYZ
2470,29,2470,3.820400083512599,2025-09-08 10:00:00,272.5631493291411,Central de Abastos Central
2471,13,2471,4.232725333250705,2025-10-01 01:00:00,239.4242930343266,La Gran Cosecha
2472,20,2472,4.361557090849002,2025-09-14 21:00:00,350.0805220624273,Distribuciones del Sol
2473,16,2473,3.695295180593495,2025-09-27 07:00:00,421.23966282755214,EcoTienda
2474,7,2474,2.1811866364010832,2025-09-18 09:00:00,224.0228502009041,MaxiDescuentos
2475,9,2475,2.946663463158056,2025-09-09 20:00:00,302.2230782750972,Alimentación Total
2476,31,2476,4.474260903455315,2025-09-20 22:00:00,176.5423129169016,Distribuidora Alfa
2477,20,2477,3.047848657608971,2025-09-07 10:00:00,274.1757730029189,Distribuciones del Sol
2478,30,2478,3.8339519234321218,2025-09-27 07:00:00,440.6627555059112,SuperValle Verde
2479,5,2479,3.4464512594193004,2025-09-29 03:00:00,328.65122884548754,SuperEconómico
